timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,cart_upstream_error_rate,product_upstream_error_rate,active_connections
2026-06-01T09:23:00Z,102.15,39.9,0.3,0.45,0.05,451
2026-06-01T09:23:30Z,82.6,10.0,0.23,0.73,0.2,440
2026-06-01T09:24:00Z,94.59,15.2,0.0,0.76,0.18,456
2026-06-01T09:24:30Z,94.11,24.1,0.0,0.6,0.01,421
2026-06-01T09:25:00Z,99.64,23.7,0.74,0.24,0.15,415
2026-06-01T09:25:30Z,95.62,27.9,0.0,0.65,0.08,438
2026-06-01T09:26:00Z,99.47,10.0,0.0,0.25,0.23,423
2026-06-01T09:26:30Z,93.18,17.3,0.23,0.37,0.3,440
2026-06-01T09:27:00Z,99.64,11.3,0.0,0.24,0.09,443
2026-06-01T09:27:30Z,104.75,43.4,1.5,0.11,0.04,462
2026-06-01T09:28:00Z,92.71,13.3,0.0,0.79,0.13,415
2026-06-01T09:28:30Z,102.45,32.2,0.83,0.09,0.24,419
2026-06-01T09:29:00Z,87.54,14.8,0.0,0.74,0.22,435
2026-06-01T09:29:30Z,89.06,24.9,1.05,0.47,0.1,437
2026-06-01T09:30:00Z,98.9,51.3,0.52,0.73,0.23,447
2026-06-01T09:30:30Z,87.18,20.3,1.21,0.21,0.28,447
2026-06-01T09:31:00Z,84.65,10.0,0.0,0.22,0.06,422
2026-06-01T09:31:30Z,92.1,10.0,1.09,0.16,0.13,460
2026-06-01T09:32:00Z,88.26,22.8,0.0,0.05,0.26,416
2026-06-01T09:32:30Z,85.34,21.9,0.0,0.71,0.15,452
2026-06-01T09:33:00Z,95.79,11.3,0.0,0.62,0.14,413
2026-06-01T09:33:30Z,93.95,29.8,1.2,0.05,0.22,483
2026-06-01T09:34:00Z,103.02,17.4,1.04,0.32,0.22,426
2026-06-01T09:34:30Z,106.4,41.1,0.13,0.08,0.23,436
2026-06-01T09:35:00Z,90.64,10.0,0.02,0.03,0.15,449
2026-06-01T09:35:30Z,96.71,56.8,0.5,0.74,0.19,423
2026-06-01T09:36:00Z,94.8,10.0,1.5,0.31,0.17,429
2026-06-01T09:36:30Z,100.33,10.0,0.0,0.63,0.27,425
2026-06-01T09:37:00Z,92.87,22.6,0.0,0.42,0.11,439
2026-06-01T09:37:30Z,91.58,40.8,0.0,0.39,0.2,436
2026-06-01T09:38:00Z,94.28,36.1,0.0,0.28,0.09,421
2026-06-01T09:38:30Z,90.89,33.7,0.23,0.38,0.17,434
2026-06-01T09:39:00Z,94.37,45.9,0.0,0.19,0.01,431
2026-06-01T09:39:30Z,105.75,22.5,0.0,0.57,0.29,431
2026-06-01T09:40:00Z,94.62,10.0,0.0,0.22,0.11,444
2026-06-01T09:40:30Z,96.22,20.4,0.0,0.13,0.17,403
2026-06-01T09:41:00Z,89.99,20.9,0.0,0.49,0.11,432
2026-06-01T09:41:30Z,91.0,28.9,0.32,0.17,0.21,417
2026-06-01T09:42:00Z,91.95,10.0,0.0,0.54,0.29,434
2026-06-01T09:42:30Z,92.69,38.3,0.0,0.44,0.11,446
2026-06-01T09:43:00Z,92.25,27.5,0.0,0.08,0.16,440
2026-06-01T09:43:30Z,111.25,29.4,0.0,0.43,0.06,435
2026-06-01T09:44:00Z,97.72,15.3,0.0,0.45,0.28,441
2026-06-01T09:44:30Z,93.78,48.7,0.0,0.29,0.18,448
2026-06-01T09:45:00Z,94.42,10.0,0.0,0.49,0.05,442
2026-06-01T09:45:30Z,106.58,31.6,0.27,0.58,0.02,462
2026-06-01T09:46:00Z,86.57,11.6,0.0,0.52,0.24,464
2026-06-01T09:46:30Z,98.22,39.1,0.0,0.42,0.27,451
2026-06-01T09:47:00Z,91.24,12.5,0.99,0.17,0.17,455
2026-06-01T09:47:30Z,103.11,32.7,0.0,0.15,0.26,450
2026-06-01T09:48:00Z,98.0,21.2,0.2,0.14,0.0,425
2026-06-01T09:48:30Z,99.32,10.0,0.0,0.39,0.02,441
2026-06-01T09:49:00Z,91.05,42.0,0.91,0.23,0.0,426
2026-06-01T09:49:30Z,89.76,26.8,0.0,0.73,0.28,457
2026-06-01T09:50:00Z,109.84,29.8,0.0,0.3,0.23,444
2026-06-01T09:50:30Z,85.66,10.0,1.5,0.45,0.29,440
2026-06-01T09:51:00Z,89.89,25.1,0.62,0.38,0.11,426
2026-06-01T09:51:30Z,96.35,12.3,1.14,0.7,0.18,445
2026-06-01T09:52:00Z,101.53,10.0,0.0,0.38,0.05,439
2026-06-01T09:52:30Z,92.28,10.0,0.0,0.44,0.17,437
2026-06-01T09:53:00Z,87.82,10.0,0.71,0.52,0.24,444
2026-06-01T09:53:30Z,94.49,34.2,1.46,0.72,0.14,429
2026-06-01T09:54:00Z,102.01,28.2,0.0,0.33,0.07,429
2026-06-01T09:54:30Z,93.7,29.2,0.0,0.31,0.16,427
2026-06-01T09:55:00Z,102.79,10.0,1.39,0.7,0.16,443
2026-06-01T09:55:30Z,86.84,31.3,0.18,0.45,0.24,442
2026-06-01T09:56:00Z,101.7,27.3,0.0,0.51,0.2,433
2026-06-01T09:56:30Z,98.51,12.1,0.0,0.44,0.24,448
2026-06-01T09:57:00Z,93.45,30.8,0.0,0.59,0.18,451
2026-06-01T09:57:30Z,102.03,38.7,0.52,0.47,0.16,437
2026-06-01T09:58:00Z,101.6,10.0,0.1,0.49,0.21,446
2026-06-01T09:58:30Z,93.79,22.3,0.0,0.33,0.19,424
2026-06-01T09:59:00Z,86.24,30.7,0.0,0.35,0.28,448
2026-06-01T09:59:30Z,88.84,10.0,0.31,0.3,0.2,454
2026-06-01T10:00:00Z,93.58,10.0,0.0,0.51,0.06,442
2026-06-01T10:00:30Z,105.4,30.0,0.0,0.46,0.09,463
2026-06-01T10:01:00Z,102.69,10.0,0.0,0.59,0.23,456
2026-06-01T10:01:30Z,94.89,47.3,0.0,0.13,0.05,445
2026-06-01T10:02:00Z,86.28,31.0,0.16,0.4,0.28,454
2026-06-01T10:02:30Z,102.66,24.1,0.34,0.32,0.2,450
2026-06-01T10:03:00Z,90.5,26.0,0.24,0.34,0.09,430
2026-06-01T10:03:30Z,85.99,10.0,0.0,0.15,0.04,455
2026-06-01T10:04:00Z,95.82,40.0,0.0,0.03,0.18,439
2026-06-01T10:04:30Z,112.4,10.0,1.5,0.54,0.09,451
2026-06-01T10:05:00Z,96.56,39.0,0.0,0.72,0.18,440
2026-06-01T10:05:30Z,100.95,37.6,0.0,0.27,0.15,456
2026-06-01T10:06:00Z,93.0,10.7,0.0,0.15,0.07,440
2026-06-01T10:06:30Z,96.36,29.2,0.0,0.64,0.17,430
2026-06-01T10:07:00Z,96.65,41.5,0.72,0.41,0.29,415
2026-06-01T10:07:30Z,102.97,20.4,0.12,0.79,0.06,410
2026-06-01T10:08:00Z,89.16,10.0,0.14,0.23,0.24,483
2026-06-01T10:08:30Z,85.6,18.1,0.0,0.02,0.04,425
2026-06-01T10:09:00Z,96.27,10.0,0.47,0.08,0.25,423
2026-06-01T10:09:30Z,98.97,10.0,0.35,0.39,0.09,456
2026-06-01T10:10:00Z,102.33,14.0,1.5,0.31,0.03,457
2026-06-01T10:10:30Z,108.56,25.8,0.0,0.49,0.16,443
2026-06-01T10:11:00Z,89.08,10.0,0.99,0.7,0.12,425
2026-06-01T10:11:30Z,103.14,26.1,0.0,0.45,0.29,431
2026-06-01T10:12:00Z,104.38,10.0,0.07,0.3,0.24,413
2026-06-01T10:12:30Z,99.62,10.0,0.45,0.66,0.01,427
2026-06-01T10:13:00Z,97.39,38.8,0.2,0.68,0.25,462
2026-06-01T10:13:30Z,103.99,25.9,0.0,0.68,0.12,440
2026-06-01T10:14:00Z,95.56,10.0,0.0,0.06,0.15,444
2026-06-01T10:14:30Z,88.23,24.6,0.0,0.61,0.03,425
2026-06-01T10:15:00Z,101.93,10.0,0.0,0.79,0.24,443
2026-06-01T10:15:30Z,95.44,14.5,1.48,0.35,0.25,450
2026-06-01T10:16:00Z,99.11,10.0,0.0,0.51,0.03,435
2026-06-01T10:16:30Z,93.2,28.6,0.0,0.16,0.23,439
2026-06-01T10:17:00Z,97.53,10.0,0.0,0.71,0.09,427
2026-06-01T10:17:30Z,85.42,30.6,0.0,0.05,0.02,422
2026-06-01T10:18:00Z,102.61,10.0,0.0,0.22,0.08,438
2026-06-01T10:18:30Z,89.66,31.3,0.0,0.71,0.08,440
2026-06-01T10:19:00Z,94.16,11.8,0.44,0.67,0.23,403
2026-06-01T10:19:30Z,100.41,10.0,0.0,0.8,0.25,428
2026-06-01T10:20:00Z,93.58,10.0,0.0,0.24,0.24,458
2026-06-01T10:20:30Z,92.97,11.7,0.0,0.64,0.26,439
2026-06-01T10:21:00Z,79.03,10.0,1.36,0.43,0.06,442
2026-06-01T10:21:30Z,89.64,10.0,0.0,0.58,0.28,449
2026-06-01T10:22:00Z,100.12,20.2,0.0,0.24,0.06,421
2026-06-01T10:22:30Z,100.51,10.0,0.0,0.22,0.28,437
2026-06-01T10:23:00Z,95.59,10.0,0.0,0.1,0.26,398
2026-06-01T10:23:30Z,84.99,12.7,0.62,0.46,0.01,457
2026-06-01T10:24:00Z,99.73,22.6,0.0,0.19,0.16,420
2026-06-01T10:24:30Z,106.13,10.0,0.0,0.04,0.24,453
2026-06-01T10:25:00Z,93.7,24.4,0.53,0.72,0.1,416
2026-06-01T10:25:30Z,88.5,22.5,0.0,0.02,0.22,455
2026-06-01T10:26:00Z,105.15,27.8,0.0,0.77,0.05,416
2026-06-01T10:26:30Z,88.15,11.5,0.0,0.72,0.18,417
2026-06-01T10:27:00Z,98.87,42.6,0.0,0.75,0.11,441
2026-06-01T10:27:30Z,91.94,13.1,0.0,0.24,0.09,449
2026-06-01T10:28:00Z,92.22,10.0,0.0,0.52,0.2,438
2026-06-01T10:28:30Z,99.79,29.3,0.0,0.27,0.26,457
2026-06-01T10:29:00Z,96.5,30.8,0.27,0.77,0.2,433
2026-06-01T10:29:30Z,85.46,10.0,0.0,0.39,0.08,445
2026-06-01T10:30:00Z,99.2,10.0,0.0,0.11,0.21,447
2026-06-01T10:30:30Z,96.38,15.9,0.06,0.13,0.17,442
2026-06-01T10:31:00Z,94.87,23.5,1.5,0.51,0.02,428
2026-06-01T10:31:30Z,95.96,38.9,0.0,0.47,0.05,448
2026-06-01T10:32:00Z,103.26,26.2,0.04,0.23,0.24,447
2026-06-01T10:32:30Z,94.19,19.3,0.58,0.74,0.07,440
2026-06-01T10:33:00Z,92.76,39.3,0.0,0.63,0.05,446
2026-06-01T10:33:30Z,99.51,30.0,0.78,0.32,0.26,462
2026-06-01T10:34:00Z,107.61,35.1,0.0,0.01,0.11,436
2026-06-01T10:34:30Z,89.96,26.8,0.0,0.3,0.22,441
2026-06-01T10:35:00Z,88.18,38.7,0.0,0.54,0.14,441
2026-06-01T10:35:30Z,81.69,10.0,0.0,0.25,0.03,441
2026-06-01T10:36:00Z,94.32,18.6,0.0,0.15,0.1,427
2026-06-01T10:36:30Z,96.53,15.1,0.0,0.38,0.16,432
2026-06-01T10:37:00Z,99.26,32.7,0.16,0.06,0.23,435
2026-06-01T10:37:30Z,100.75,10.0,0.0,0.02,0.23,434
2026-06-01T10:38:00Z,96.58,25.9,0.36,0.52,0.06,438
2026-06-01T10:38:30Z,98.34,15.6,0.34,0.73,0.01,439
2026-06-01T10:39:00Z,94.17,14.4,0.41,0.14,0.17,429
2026-06-01T10:39:30Z,113.61,17.2,0.67,0.26,0.06,459
2026-06-01T10:40:00Z,91.77,19.7,0.0,0.07,0.2,447
2026-06-01T10:40:30Z,80.45,25.2,0.15,0.24,0.05,452
2026-06-01T10:41:00Z,93.21,25.3,0.0,0.52,0.26,434
2026-06-01T10:41:30Z,92.34,29.0,0.28,0.08,0.22,409
2026-06-01T10:42:00Z,90.95,45.3,0.66,0.41,0.06,457
2026-06-01T10:42:30Z,92.65,27.2,0.57,0.75,0.1,429
2026-06-01T10:43:00Z,97.56,23.9,0.25,0.23,0.3,448
2026-06-01T10:43:30Z,102.96,30.0,0.0,0.42,0.19,449
2026-06-01T10:44:00Z,98.91,38.5,0.0,0.75,0.04,447
2026-06-01T10:44:30Z,96.55,18.5,0.0,0.53,0.14,454
2026-06-01T10:45:00Z,96.4,24.0,0.0,0.6,0.06,448
2026-06-01T10:45:30Z,97.08,10.0,0.4,0.38,0.04,433
2026-06-01T10:46:00Z,100.0,10.0,0.82,0.06,0.14,431
2026-06-01T10:46:30Z,87.74,10.0,0.0,0.7,0.17,406
2026-06-01T10:47:00Z,102.6,40.2,0.0,0.53,0.08,432
2026-06-01T10:47:30Z,93.0,10.0,0.0,0.64,0.24,464
2026-06-01T10:48:00Z,102.7,37.5,0.0,0.61,0.23,435
2026-06-01T10:48:30Z,86.63,10.6,0.0,0.72,0.21,416
2026-06-01T10:49:00Z,94.9,31.0,0.64,0.62,0.19,453
2026-06-01T10:49:30Z,97.21,10.0,0.0,0.08,0.19,414
2026-06-01T10:50:00Z,104.15,10.0,1.5,0.15,0.26,438
2026-06-01T10:50:30Z,104.11,32.9,0.33,0.51,0.01,413
2026-06-01T10:51:00Z,107.19,10.0,0.59,0.0,0.04,440
2026-06-01T10:51:30Z,90.73,37.1,0.0,0.16,0.27,437
2026-06-01T10:52:00Z,108.18,21.5,0.0,0.74,0.11,446
2026-06-01T10:52:30Z,103.29,54.0,0.0,0.77,0.18,424
2026-06-01T10:53:00Z,87.92,13.8,1.43,0.16,0.2,439
2026-06-01T10:53:30Z,89.45,10.0,0.0,0.27,0.18,437
2026-06-01T10:54:00Z,82.53,36.8,0.0,0.44,0.04,417
2026-06-01T10:54:30Z,93.17,10.0,1.01,0.14,0.11,442
2026-06-01T10:55:00Z,88.11,43.2,0.0,0.73,0.07,435
2026-06-01T10:55:30Z,86.82,23.2,0.0,0.74,0.28,423
2026-06-01T10:56:00Z,95.99,10.0,0.25,0.43,0.1,418
2026-06-01T10:56:30Z,97.71,31.9,0.52,0.09,0.14,445
2026-06-01T10:57:00Z,81.6,12.2,0.15,0.45,0.04,447
2026-06-01T10:57:30Z,99.42,17.0,0.0,0.18,0.08,429
2026-06-01T10:58:00Z,92.84,10.0,0.02,0.06,0.3,435
2026-06-01T10:58:30Z,95.73,10.0,0.0,0.09,0.28,455
2026-06-01T10:59:00Z,80.28,36.5,0.0,0.29,0.26,415
2026-06-01T10:59:30Z,91.75,20.1,0.79,0.05,0.17,424
2026-06-01T11:00:00Z,91.47,24.8,1.5,0.07,0.11,431
2026-06-01T11:00:30Z,90.26,32.4,0.28,0.49,0.3,433
2026-06-01T11:01:00Z,92.15,10.0,1.5,0.64,0.17,422
2026-06-01T11:01:30Z,87.61,29.3,1.43,0.67,0.26,413
2026-06-01T11:02:00Z,85.81,17.3,0.46,0.62,0.11,412
2026-06-01T11:02:30Z,94.05,25.8,1.42,0.33,0.16,413
2026-06-01T11:03:00Z,82.91,26.9,0.0,0.56,0.14,423
2026-06-01T11:03:30Z,87.95,29.3,0.44,0.01,0.28,440
2026-06-01T11:04:00Z,80.58,35.6,0.85,0.62,0.13,443
2026-06-01T11:04:30Z,86.02,43.1,0.0,0.39,0.21,420
2026-06-01T11:05:00Z,82.56,17.7,0.0,0.74,0.18,417
2026-06-01T11:05:30Z,83.94,18.8,0.0,0.73,0.12,425
2026-06-01T11:06:00Z,99.55,22.3,0.6,0.62,0.08,421
2026-06-01T11:06:30Z,92.83,34.8,0.81,0.64,0.26,437
2026-06-01T11:07:00Z,80.18,26.5,0.0,0.45,0.04,408
2026-06-01T11:07:30Z,104.15,10.0,1.09,0.68,0.05,398
2026-06-01T11:08:00Z,87.9,14.3,0.0,0.17,0.01,427
2026-06-01T11:08:30Z,98.91,21.5,0.0,0.31,0.3,417
2026-06-01T11:09:00Z,89.5,18.4,1.5,0.33,0.05,422
2026-06-01T11:09:30Z,101.53,10.0,0.65,0.65,0.08,456
2026-06-01T11:10:00Z,93.39,34.0,0.0,0.52,0.28,435
2026-06-01T11:10:30Z,84.45,10.0,0.0,0.78,0.12,415
2026-06-01T11:11:00Z,94.45,17.7,0.0,0.71,0.07,438
2026-06-01T11:11:30Z,96.66,10.7,0.22,0.53,0.26,435
2026-06-01T11:12:00Z,92.34,10.0,0.0,0.14,0.26,462
2026-06-01T11:12:30Z,93.59,10.0,0.02,0.55,0.21,427
2026-06-01T11:13:00Z,87.59,48.0,0.0,0.1,0.08,429
2026-06-01T11:13:30Z,94.61,27.5,0.37,0.48,0.15,428
2026-06-01T11:14:00Z,85.48,23.7,1.33,0.46,0.01,404
2026-06-01T11:14:30Z,85.52,47.5,0.07,0.2,0.29,411
2026-06-01T11:15:00Z,96.64,10.0,1.26,0.05,0.11,431
2026-06-01T11:15:30Z,84.42,10.0,0.0,0.79,0.19,410
2026-06-01T11:16:00Z,92.04,11.6,0.0,0.49,0.22,426
2026-06-01T11:16:30Z,92.23,41.1,0.0,0.74,0.0,417
2026-06-01T11:17:00Z,84.16,10.0,1.5,0.43,0.18,431
2026-06-01T11:17:30Z,91.88,28.5,0.08,0.3,0.29,421
2026-06-01T11:18:00Z,98.06,21.2,0.0,0.18,0.02,399
2026-06-01T11:18:30Z,83.88,10.0,1.5,0.31,0.27,420
2026-06-01T11:19:00Z,86.18,23.9,0.0,0.1,0.04,409
2026-06-01T11:19:30Z,91.75,10.0,1.0,0.47,0.01,434
2026-06-01T11:20:00Z,86.7,10.0,0.0,0.7,0.05,401
2026-06-01T11:20:30Z,85.27,10.0,0.0,0.57,0.17,436
2026-06-01T11:21:00Z,83.93,20.3,0.0,0.78,0.24,452
2026-06-01T11:21:30Z,93.46,28.7,0.0,0.7,0.26,426
2026-06-01T11:22:00Z,90.47,10.0,0.0,0.26,0.17,438
2026-06-01T11:22:30Z,97.11,36.0,1.47,0.19,0.12,407
2026-06-01T11:23:00Z,89.09,26.2,0.0,0.65,0.16,463
2026-06-01T11:23:30Z,89.63,18.4,1.5,0.8,0.02,411
2026-06-01T11:24:00Z,82.66,18.0,0.0,0.76,0.23,416
2026-06-01T11:24:30Z,85.32,10.0,0.0,0.71,0.25,414
2026-06-01T11:25:00Z,95.31,39.1,0.0,0.61,0.11,425
2026-06-01T11:25:30Z,97.56,13.9,1.0,0.49,0.02,413
2026-06-01T11:26:00Z,100.03,31.2,0.0,0.69,0.08,406
2026-06-01T11:26:30Z,90.51,25.8,0.0,0.36,0.14,434
2026-06-01T11:27:00Z,79.05,10.0,0.0,0.79,0.07,430
2026-06-01T11:27:30Z,81.16,10.0,0.0,0.53,0.17,432
2026-06-01T11:28:00Z,75.15,10.0,0.0,0.31,0.22,427
2026-06-01T11:28:30Z,91.19,25.3,1.5,0.65,0.02,439
2026-06-01T11:29:00Z,92.85,19.8,0.97,0.75,0.12,426
2026-06-01T11:29:30Z,83.21,35.5,1.15,0.66,0.03,409
2026-06-01T12:00:00Z,78.2,21.7,0.27,0.58,0.09,410
2026-06-01T12:00:30Z,74.84,36.6,0.0,0.18,0.1,410
2026-06-01T12:01:00Z,86.02,26.4,0.47,0.37,0.09,408
2026-06-01T12:01:30Z,89.36,23.1,0.0,0.22,0.25,419
2026-06-01T12:02:00Z,85.6,39.1,0.0,0.26,0.19,401
2026-06-01T12:02:30Z,77.49,36.2,0.0,0.28,0.22,422
2026-06-01T12:03:00Z,81.59,16.1,0.0,0.79,0.21,388
2026-06-01T12:03:30Z,83.01,13.9,0.0,0.53,0.27,376
2026-06-01T12:04:00Z,91.98,31.5,0.16,0.02,0.2,407
2026-06-01T12:04:30Z,73.91,34.5,1.2,0.08,0.08,400
2026-06-01T12:05:00Z,74.89,47.8,0.86,0.35,0.05,388
2026-06-01T12:05:30Z,78.2,22.1,1.03,0.13,0.19,381
2026-06-01T12:06:00Z,84.44,33.3,0.36,0.32,0.15,405
2026-06-01T12:06:30Z,83.78,19.3,0.0,0.51,0.19,409
2026-06-01T12:07:00Z,82.34,10.0,0.0,0.45,0.18,441
2026-06-01T12:07:30Z,86.36,10.0,0.43,0.7,0.21,400
2026-06-01T12:08:00Z,93.02,10.0,1.45,0.64,0.29,394
2026-06-01T12:08:30Z,78.8,10.0,1.28,0.77,0.06,399
2026-06-01T12:09:00Z,75.12,10.0,0.6,0.58,0.21,397
2026-06-01T12:09:30Z,77.42,19.3,0.98,0.24,0.26,416
2026-06-01T12:10:00Z,79.98,44.1,0.0,0.18,0.15,388
2026-06-01T12:10:30Z,84.72,24.1,0.51,0.42,0.24,389
2026-06-01T12:11:00Z,94.43,18.9,0.0,0.64,0.13,393
2026-06-01T12:11:30Z,65.42,15.8,0.0,0.51,0.08,422
2026-06-01T12:12:00Z,80.36,16.0,0.0,0.05,0.11,419
2026-06-01T12:12:30Z,82.37,30.8,0.72,0.39,0.07,386
2026-06-01T12:13:00Z,74.96,10.0,0.92,0.68,0.03,431
2026-06-01T12:13:30Z,88.58,48.0,0.0,0.16,0.1,386
2026-06-01T12:14:00Z,74.16,10.0,1.3,0.27,0.17,416
2026-06-01T12:14:30Z,94.18,10.0,0.17,0.58,0.01,399
2026-06-01T12:15:00Z,78.67,10.0,0.0,0.06,0.03,401
2026-06-01T12:15:30Z,90.78,12.7,1.5,0.2,0.27,408
2026-06-01T12:16:00Z,81.4,37.1,0.0,0.46,0.02,427
2026-06-01T12:16:30Z,79.48,17.3,0.68,0.5,0.15,399
2026-06-01T12:17:00Z,71.23,34.3,0.0,0.7,0.06,414
2026-06-01T12:17:30Z,76.07,23.5,0.0,0.7,0.28,404
2026-06-01T12:18:00Z,80.62,19.8,0.0,0.64,0.04,428
2026-06-01T12:18:30Z,80.42,27.7,0.0,0.51,0.01,403
2026-06-01T12:19:00Z,86.66,34.1,0.44,0.57,0.14,401
2026-06-01T12:19:30Z,81.93,42.8,0.0,0.78,0.29,411
2026-06-01T12:20:00Z,86.47,27.9,0.05,0.51,0.12,393
2026-06-01T12:20:30Z,73.64,12.6,0.72,0.1,0.04,396
2026-06-01T12:21:00Z,75.11,34.4,0.0,0.66,0.11,400
2026-06-01T12:21:30Z,86.99,44.7,1.27,0.76,0.3,397
2026-06-01T12:22:00Z,81.35,27.3,1.03,0.37,0.22,374
2026-06-01T12:22:30Z,89.57,21.6,0.39,0.76,0.04,430
2026-06-01T12:23:00Z,77.47,29.1,0.0,0.65,0.14,393
2026-06-01T12:23:30Z,67.55,14.6,0.0,0.28,0.23,365
2026-06-01T12:24:00Z,72.2,22.6,0.0,0.46,0.08,422
2026-06-01T12:24:30Z,84.06,19.3,0.04,0.51,0.01,396
2026-06-01T12:25:00Z,66.4,28.6,1.19,0.51,0.25,408
2026-06-01T12:25:30Z,84.43,31.9,0.39,0.21,0.13,383
2026-06-01T12:26:00Z,82.24,10.0,0.28,0.52,0.1,425
2026-06-01T12:26:30Z,101.82,31.0,0.0,0.49,0.1,417
2026-06-01T12:27:00Z,73.82,10.0,0.0,0.49,0.1,377
2026-06-01T12:27:30Z,76.57,10.0,0.0,0.6,0.3,406
2026-06-01T12:28:00Z,62.97,10.4,0.28,0.07,0.25,405
2026-06-01T12:28:30Z,78.2,15.3,0.09,0.7,0.13,407
2026-06-01T12:29:00Z,81.49,38.5,0.0,0.6,0.13,388
2026-06-01T12:29:30Z,75.18,10.0,1.18,0.19,0.2,400
2026-06-01T12:30:00Z,70.06,49.4,0.0,0.58,0.15,362
2026-06-01T12:30:30Z,52.73,10.0,0.37,0.67,0.2,401
2026-06-01T12:31:00Z,93.94,29.7,0.0,0.01,0.17,399
2026-06-01T12:31:30Z,74.5,17.7,0.0,0.28,0.0,411
2026-06-01T12:32:00Z,88.96,10.0,0.0,0.01,0.17,393
2026-06-01T12:32:30Z,76.43,20.1,0.0,0.3,0.09,394
2026-06-01T12:33:00Z,69.29,24.4,0.34,0.72,0.15,413
2026-06-01T12:33:30Z,73.4,10.0,0.0,0.02,0.26,388
2026-06-01T12:34:00Z,79.85,22.4,0.0,0.55,0.17,382
2026-06-01T12:34:30Z,78.15,33.7,0.36,0.79,0.09,381
2026-06-01T12:35:00Z,79.72,17.8,1.15,0.25,0.27,409
2026-06-01T12:35:30Z,71.94,29.5,0.0,0.48,0.27,392
2026-06-01T12:36:00Z,76.4,10.0,0.99,0.73,0.28,390
2026-06-01T12:36:30Z,79.21,30.9,1.5,0.49,0.17,418
2026-06-01T12:37:00Z,75.56,12.4,0.0,0.62,0.07,417
2026-06-01T12:37:30Z,71.97,23.7,0.49,0.76,0.11,400
2026-06-01T12:38:00Z,85.46,36.4,0.0,0.59,0.01,390
2026-06-01T12:38:30Z,71.15,10.0,0.0,0.76,0.02,377
2026-06-01T12:39:00Z,68.48,38.5,0.09,0.46,0.27,390
2026-06-01T12:39:30Z,79.13,29.0,0.31,0.27,0.07,386
2026-06-01T12:40:00Z,83.78,10.0,0.0,0.36,0.13,417
2026-06-01T12:40:30Z,78.75,21.7,0.0,0.65,0.0,390
2026-06-01T12:41:00Z,86.37,11.0,0.99,0.32,0.24,388
2026-06-01T12:41:30Z,80.45,10.0,0.0,0.25,0.25,400
2026-06-01T12:42:00Z,72.7,19.3,0.0,0.65,0.26,394
2026-06-01T12:42:30Z,83.2,16.2,0.0,0.25,0.03,390
2026-06-01T12:43:00Z,79.2,38.2,1.5,0.23,0.01,388
2026-06-01T12:43:30Z,84.25,50.7,0.0,0.47,0.28,359
2026-06-01T12:44:00Z,73.37,23.2,0.59,0.15,0.08,393
2026-06-01T12:44:30Z,67.04,32.2,0.0,0.1,0.07,406
2026-06-01T12:45:00Z,65.52,48.7,0.89,0.49,0.28,397
2026-06-01T12:45:30Z,79.09,34.9,0.0,0.23,0.19,392
2026-06-01T12:46:00Z,85.02,13.8,0.0,0.43,0.29,385
2026-06-01T12:46:30Z,69.45,29.4,0.0,0.15,0.27,386
2026-06-01T12:47:00Z,69.79,27.1,1.07,0.45,0.22,406
2026-06-01T12:47:30Z,73.43,31.1,1.5,0.31,0.17,362
2026-06-01T12:48:00Z,86.11,34.9,0.21,0.1,0.17,408
2026-06-01T12:48:30Z,72.7,37.0,0.0,0.75,0.15,371
2026-06-01T12:49:00Z,66.57,22.7,0.0,0.06,0.12,410
2026-06-01T12:49:30Z,69.45,20.9,1.09,0.43,0.14,403
2026-06-01T12:50:00Z,71.7,30.1,0.0,0.48,0.01,393
2026-06-01T12:50:30Z,77.35,33.8,0.0,0.47,0.19,397
2026-06-01T12:51:00Z,69.49,26.7,0.59,0.61,0.04,412
2026-06-01T12:51:30Z,73.03,16.0,0.0,0.4,0.25,373
2026-06-01T12:52:00Z,84.04,33.9,0.0,0.2,0.04,404
2026-06-01T12:52:30Z,85.33,10.0,0.0,0.12,0.07,379
2026-06-01T12:53:00Z,74.63,28.0,0.0,0.67,0.03,382
2026-06-01T12:53:30Z,76.75,10.0,0.0,0.47,0.3,379
2026-06-01T12:54:00Z,81.24,19.3,0.72,0.52,0.24,379
2026-06-01T12:54:30Z,67.47,10.1,0.0,0.64,0.02,362
2026-06-01T12:55:00Z,62.11,10.0,0.12,0.3,0.09,385
2026-06-01T12:55:30Z,86.32,10.0,1.28,0.57,0.02,409
2026-06-01T12:56:00Z,72.1,29.9,0.0,0.01,0.22,370
2026-06-01T12:56:30Z,81.81,32.1,0.0,0.12,0.12,391
2026-06-01T12:57:00Z,81.42,10.0,1.14,0.75,0.0,387
2026-06-01T12:57:30Z,59.62,10.0,0.0,0.63,0.23,369
2026-06-01T12:58:00Z,83.64,16.4,0.0,0.47,0.24,383
2026-06-01T12:58:30Z,82.99,24.4,1.5,0.08,0.24,376
2026-06-01T12:59:00Z,65.68,46.4,0.0,0.75,0.1,386
2026-06-01T12:59:30Z,73.79,15.7,0.0,0.04,0.1,376
2026-06-01T13:00:00Z,85.66,10.0,0.0,0.23,0.04,398
2026-06-01T13:00:30Z,73.31,36.8,0.36,0.27,0.11,391
