timestamp,memory_usage_bytes,memory_limit_bytes,cpu_usage_percent,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,jvm_gc_pause_ms_avg,container_restart_count
2026-06-01T18:27:00Z,1253334714,2147483648,47.78,65.72,418.2,1.01,95.9,0
2026-06-01T18:27:30Z,1279650921,2147483648,38.03,59.84,413.7,0.68,122.8,0
2026-06-01T18:28:00Z,1258691143,2147483648,33.04,59.45,428.2,0.73,120.2,0
2026-06-01T18:28:30Z,1315170027,2147483648,43.99,57.17,389.1,0.18,158.6,0
2026-06-01T18:29:00Z,1266376357,2147483648,46.18,49.59,429.6,0.0,107.7,0
2026-06-01T18:29:30Z,1344578362,2147483648,40.05,54.86,408.8,0.0,133.7,0
2026-06-01T18:30:00Z,1272780085,2147483648,39.42,54.18,405.2,0.02,109.4,0
2026-06-01T18:30:30Z,1311908680,2147483648,53.46,59.45,385.4,0.88,133.3,0
2026-06-01T18:31:00Z,1323014934,2147483648,54.54,55.58,405.9,1.69,135.9,0
2026-06-01T18:31:30Z,1281533632,2147483648,39.59,56.95,434.0,0.0,128.7,0
2026-06-01T18:32:00Z,1322368072,2147483648,36.22,63.1,413.0,0.0,112.0,0
2026-06-01T18:32:30Z,1297094985,2147483648,30.75,66.42,391.5,0.0,119.2,0
2026-06-01T18:33:00Z,1270668104,2147483648,31.65,54.7,422.3,0.47,96.3,0
2026-06-01T18:33:30Z,1276122619,2147483648,47.47,61.98,414.2,0.0,127.4,0
2026-06-01T18:34:00Z,1313718371,2147483648,52.55,60.05,390.4,0.86,132.2,0
2026-06-01T18:34:30Z,1367002522,2147483648,44.12,55.82,403.5,0.0,97.2,0
2026-06-01T18:35:00Z,1289382556,2147483648,49.49,60.07,390.5,1.19,122.0,0
2026-06-01T18:35:30Z,1327950887,2147483648,60.45,54.11,406.5,0.53,133.6,0
2026-06-01T18:36:00Z,1282718707,2147483648,30.38,59.84,414.4,0.0,107.4,0
2026-06-01T18:36:30Z,1322147120,2147483648,49.13,59.51,386.1,0.6,110.5,0
2026-06-01T18:37:00Z,1269474612,2147483648,45.7,50.82,447.2,0.0,128.8,0
2026-06-01T18:37:30Z,1289644912,2147483648,41.09,62.66,429.4,0.0,137.7,0
2026-06-01T18:38:00Z,1319066673,2147483648,40.22,58.98,466.2,0.22,113.3,0
2026-06-01T18:38:30Z,1295025639,2147483648,48.12,63.46,408.5,1.36,102.3,0
2026-06-01T18:39:00Z,1313735442,2147483648,58.06,60.75,462.7,0.46,124.7,0
2026-06-01T18:39:30Z,1360541836,2147483648,43.86,62.82,433.9,0.0,122.1,0
2026-06-01T18:40:00Z,1322610097,2147483648,54.4,58.21,440.1,0.66,122.8,0
2026-06-01T18:40:30Z,1303644099,2147483648,35.39,59.84,412.9,0.0,117.8,0
2026-06-01T18:41:00Z,1287318074,2147483648,48.54,62.81,383.4,0.33,126.4,0
2026-06-01T18:41:30Z,1313710617,2147483648,42.28,61.16,433.5,2.0,130.0,0
2026-06-01T18:42:00Z,1374501440,2147483648,53.37,62.94,445.8,0.64,140.4,0
2026-06-01T18:42:30Z,1332963395,2147483648,32.75,60.21,400.4,0.71,153.4,0
2026-06-01T18:43:00Z,1332335548,2147483648,46.67,66.21,438.0,0.0,127.8,0
2026-06-01T18:43:30Z,1364389776,2147483648,47.26,62.78,431.2,1.76,144.0,0
2026-06-01T18:44:00Z,1370036159,2147483648,45.76,59.24,374.7,0.0,122.7,0
2026-06-01T18:44:30Z,1377426209,2147483648,42.31,63.87,446.9,1.59,102.9,0
2026-06-01T18:45:00Z,1331154225,2147483648,36.93,58.5,464.0,0.0,108.6,0
2026-06-01T18:45:30Z,1313096554,2147483648,45.46,54.37,363.5,0.65,130.3,0
2026-06-01T18:46:00Z,1288154071,2147483648,39.68,63.52,449.8,0.0,137.8,0
2026-06-01T18:46:30Z,1324049183,2147483648,47.48,60.66,417.9,1.09,145.5,0
2026-06-01T18:47:00Z,1336450245,2147483648,28.86,59.4,399.7,0.54,105.9,0
2026-06-01T18:47:30Z,1376424598,2147483648,34.55,68.37,389.9,0.42,110.5,0
2026-06-01T18:48:00Z,1363406928,2147483648,34.16,65.69,403.4,0.77,134.9,0
2026-06-01T18:48:30Z,1333652216,2147483648,26.46,63.33,433.7,0.6,136.1,0
2026-06-01T18:49:00Z,1385793857,2147483648,53.33,64.03,439.1,0.0,172.3,0
2026-06-01T18:49:30Z,1311981490,2147483648,56.2,60.61,450.6,1.37,111.0,0
2026-06-01T18:50:00Z,1320447584,2147483648,38.61,62.85,449.9,0.0,136.7,0
2026-06-01T18:50:30Z,1317292693,2147483648,41.51,60.94,417.9,0.0,92.4,0
2026-06-01T18:51:00Z,1321453036,2147483648,34.29,61.92,429.0,2.0,131.2,0
2026-06-01T18:51:30Z,1351982612,2147483648,43.79,61.48,472.4,1.21,133.4,0
2026-06-01T18:52:00Z,1332401239,2147483648,40.72,75.09,429.2,0.0,125.0,0
2026-06-01T18:52:30Z,1336536910,2147483648,39.46,64.11,443.4,0.38,169.7,0
2026-06-01T18:53:00Z,1411211644,2147483648,41.48,63.26,434.4,0.0,136.2,0
2026-06-01T18:53:30Z,1314083804,2147483648,34.19,66.54,495.8,0.0,94.4,0
2026-06-01T18:54:00Z,1330356894,2147483648,39.27,60.12,426.5,0.75,71.2,0
2026-06-01T18:54:30Z,1359257441,2147483648,45.31,63.23,439.8,0.0,123.0,0
2026-06-01T18:55:00Z,1384234181,2147483648,47.76,56.63,407.8,1.58,156.7,0
2026-06-01T18:55:30Z,1386806247,2147483648,41.41,60.04,454.2,0.88,128.0,0
2026-06-01T18:56:00Z,1361527551,2147483648,44.46,67.77,423.0,0.2,98.3,0
2026-06-01T18:56:30Z,1359006847,2147483648,60.76,62.73,475.6,0.0,135.6,0
2026-06-01T18:57:00Z,1363574695,2147483648,41.22,62.17,434.6,0.0,148.5,0
2026-06-01T18:57:30Z,1399994508,2147483648,25.92,67.31,442.0,0.0,107.2,0
2026-06-01T18:58:00Z,1342702136,2147483648,44.1,69.55,479.8,0.0,128.6,0
2026-06-01T18:58:30Z,1293644096,2147483648,26.87,70.06,464.9,0.0,128.0,0
2026-06-01T18:59:00Z,1383507931,2147483648,46.13,62.77,410.8,0.0,125.5,0
2026-06-01T18:59:30Z,1337085562,2147483648,45.28,65.33,456.4,0.0,147.5,0
2026-06-01T19:00:00Z,1376991894,2147483648,53.53,70.65,421.9,1.71,127.0,0
2026-06-01T19:00:30Z,1428746015,2147483648,59.06,72.73,430.3,0.19,110.3,0
2026-06-01T19:01:00Z,1384544764,2147483648,43.3,64.07,495.1,0.0,146.3,0
2026-06-01T19:01:30Z,1446442794,2147483648,45.33,67.53,461.7,0.4,168.2,0
2026-06-01T19:02:00Z,1327456935,2147483648,49.8,64.28,438.1,2.0,98.8,0
2026-06-01T19:02:30Z,1392559685,2147483648,34.23,70.37,469.2,0.53,164.3,0
2026-06-01T19:03:00Z,1398900105,2147483648,39.68,56.44,407.6,0.36,150.6,0
2026-06-01T19:03:30Z,1415353882,2147483648,53.81,63.26,460.5,1.8,137.5,0
2026-06-01T19:04:00Z,1361818848,2147483648,40.79,71.15,399.3,1.54,126.4,0
2026-06-01T19:04:30Z,1394052272,2147483648,43.98,58.18,490.5,0.0,95.7,0
2026-06-01T19:05:00Z,1393786169,2147483648,62.45,59.78,454.9,0.82,137.0,0
2026-06-01T19:05:30Z,1393771120,2147483648,44.07,61.67,435.1,0.0,95.5,0
2026-06-01T19:06:00Z,1343661470,2147483648,63.52,65.95,434.6,0.73,92.7,0
2026-06-01T19:06:30Z,1332453942,2147483648,34.23,62.81,471.7,0.0,126.9,0
2026-06-01T19:07:00Z,1412946900,2147483648,39.5,62.58,462.8,0.0,135.4,0
2026-06-01T19:07:30Z,1407331370,2147483648,52.42,71.12,453.9,0.0,121.0,0
2026-06-01T19:08:00Z,1397673951,2147483648,47.47,60.35,440.0,0.0,146.6,0
2026-06-01T19:08:30Z,1419889420,2147483648,44.03,69.76,416.1,1.4,135.5,0
2026-06-01T19:09:00Z,1436625514,2147483648,48.29,67.03,474.7,0.0,106.5,0
2026-06-01T19:09:30Z,1359340066,2147483648,56.17,62.32,469.1,0.0,103.0,0
2026-06-01T19:10:00Z,1428682471,2147483648,58.62,66.34,464.9,0.0,146.0,0
2026-06-01T19:10:30Z,1454811059,2147483648,35.1,61.64,442.0,0.0,146.4,0
2026-06-01T19:11:00Z,1439755881,2147483648,46.41,69.2,472.7,0.0,134.0,0
2026-06-01T19:11:30Z,1426026081,2147483648,53.25,62.09,428.6,2.0,109.0,0
2026-06-01T19:12:00Z,1431420606,2147483648,45.09,73.14,465.2,1.1,146.6,0
2026-06-01T19:12:30Z,1357658379,2147483648,54.06,74.1,517.4,0.34,100.6,0
2026-06-01T19:13:00Z,1392260628,2147483648,43.47,61.46,450.4,0.0,110.7,0
2026-06-01T19:13:30Z,1446963164,2147483648,57.39,68.71,435.0,0.0,131.1,0
2026-06-01T19:14:00Z,1464459000,2147483648,51.18,69.3,477.4,0.0,151.2,0
2026-06-01T19:14:30Z,1430244974,2147483648,47.14,65.93,511.5,0.0,124.7,0
2026-06-01T19:15:00Z,1399739897,2147483648,48.38,70.58,461.7,0.0,156.2,0
2026-06-01T19:15:30Z,1412433068,2147483648,57.13,62.29,442.7,0.0,138.7,0
2026-06-01T19:16:00Z,1448753950,2147483648,35.65,57.31,436.4,0.0,111.7,0
2026-06-01T19:16:30Z,1491249949,2147483648,46.1,60.67,418.0,0.74,144.6,0
2026-06-01T19:17:00Z,1449927623,2147483648,45.96,77.2,474.0,0.0,158.9,0
2026-06-01T19:17:30Z,1405731998,2147483648,43.98,64.01,513.8,1.04,129.0,0
2026-06-01T19:18:00Z,1447607812,2147483648,54.9,61.28,464.5,0.71,147.3,0
2026-06-01T19:18:30Z,1442733414,2147483648,49.93,70.49,423.4,1.42,171.4,0
2026-06-01T19:19:00Z,1513337707,2147483648,47.52,62.93,499.5,1.36,168.3,0
2026-06-01T19:19:30Z,1452042247,2147483648,53.3,60.37,474.8,0.0,112.3,0
2026-06-01T19:20:00Z,1434302750,2147483648,42.27,76.51,518.6,0.0,139.9,0
2026-06-01T19:20:30Z,1432284694,2147483648,55.48,60.68,504.6,1.66,123.6,0
2026-06-01T19:21:00Z,1393819739,2147483648,44.91,77.03,449.1,2.0,158.2,0
2026-06-01T19:21:30Z,1401930811,2147483648,55.19,72.51,495.1,0.0,136.0,0
2026-06-01T19:22:00Z,1424095994,2147483648,47.03,69.19,503.9,0.0,128.1,0
2026-06-01T19:22:30Z,1414455205,2147483648,53.4,66.51,480.4,1.79,143.6,0
2026-06-01T19:23:00Z,1451608064,2147483648,37.36,59.61,439.4,0.38,157.1,0
2026-06-01T19:23:30Z,1450525724,2147483648,49.68,66.72,487.1,1.91,135.5,0
2026-06-01T19:24:00Z,1482126879,2147483648,52.39,65.55,496.0,1.69,138.9,0
2026-06-01T19:24:30Z,1504456993,2147483648,45.21,62.35,511.5,0.0,111.6,0
2026-06-01T19:25:00Z,1459035942,2147483648,37.37,74.75,439.2,0.0,147.7,0
2026-06-01T19:25:30Z,1449054461,2147483648,36.67,64.75,450.8,0.0,129.2,0
2026-06-01T19:26:00Z,1393158547,2147483648,43.39,70.66,492.4,0.17,129.7,0
2026-06-01T19:26:30Z,1473876759,2147483648,48.03,66.28,450.9,2.0,127.2,0
2026-06-01T19:27:00Z,1486085853,2147483648,43.37,70.79,512.5,2.0,148.1,0
2026-06-01T19:27:30Z,1438426329,2147483648,33.34,65.28,469.5,0.0,136.8,0
2026-06-01T19:28:00Z,1454147085,2147483648,52.86,68.2,497.9,0.0,155.7,0
2026-06-01T19:28:30Z,1445887270,2147483648,53.48,65.55,533.9,2.0,122.5,0
2026-06-01T19:29:00Z,1509998091,2147483648,49.42,69.44,491.2,0.0,135.1,0
2026-06-01T19:29:30Z,1497236373,2147483648,40.31,70.47,512.7,0.0,139.4,0
2026-06-01T19:30:00Z,1520755800,2147483648,42.67,62.83,483.7,0.0,145.6,0
2026-06-01T19:30:30Z,1438634251,2147483648,46.59,72.82,512.9,0.62,129.5,0
2026-06-01T19:31:00Z,1576672134,2147483648,38.75,72.13,497.1,0.0,152.1,0
2026-06-01T19:31:30Z,1456379902,2147483648,41.61,62.03,486.9,0.0,109.4,0
2026-06-01T19:32:00Z,1453245465,2147483648,38.28,74.37,505.8,2.0,141.6,0
2026-06-01T19:32:30Z,1498552910,2147483648,47.57,64.04,502.8,0.51,160.0,0
2026-06-01T19:33:00Z,1475369601,2147483648,41.04,62.18,529.9,0.0,145.4,0
2026-06-01T19:33:30Z,1561300599,2147483648,57.53,66.85,507.1,0.0,193.8,0
2026-06-01T19:34:00Z,1486201931,2147483648,45.58,67.77,501.1,0.0,117.7,0
2026-06-01T19:34:30Z,1479640223,2147483648,48.06,70.77,468.5,0.39,120.1,0
2026-06-01T19:35:00Z,1540827485,2147483648,43.57,66.0,509.4,0.0,150.9,0
2026-06-01T19:35:30Z,1552526282,2147483648,39.93,72.92,492.2,0.81,143.0,0
2026-06-01T19:36:00Z,1483513735,2147483648,61.81,71.14,532.5,0.0,111.5,0
2026-06-01T19:36:30Z,1499297231,2147483648,44.55,67.68,454.9,0.0,138.6,0
2026-06-01T19:37:00Z,1506627740,2147483648,49.61,71.75,519.7,0.0,125.6,0
2026-06-01T19:37:30Z,1516830256,2147483648,48.29,65.43,485.5,0.0,133.1,0
2026-06-01T19:38:00Z,1585648209,2147483648,41.39,73.68,549.3,1.54,141.5,0
2026-06-01T19:38:30Z,1573112610,2147483648,45.33,81.33,450.8,0.0,172.1,0
2026-06-01T19:39:00Z,1569780849,2147483648,35.49,71.84,464.8,0.0,144.5,0
2026-06-01T19:39:30Z,1580464527,2147483648,55.97,67.77,488.9,0.0,114.5,0
2026-06-01T19:40:00Z,1539903332,2147483648,43.09,79.68,486.9,0.75,131.7,0
2026-06-01T19:40:30Z,1573318921,2147483648,45.29,76.96,533.7,0.0,115.9,0
2026-06-01T19:41:00Z,1543722744,2147483648,56.46,64.51,507.8,1.59,132.5,0
2026-06-01T19:41:30Z,1523493298,2147483648,50.85,68.98,482.1,0.0,168.1,0
2026-06-01T19:42:00Z,1611709690,2147483648,65.57,68.91,512.2,2.0,149.6,0
2026-06-01T19:42:30Z,1495497462,2147483648,55.55,69.29,559.8,0.12,151.2,0
2026-06-01T19:43:00Z,1560768935,2147483648,47.68,71.8,504.8,2.0,166.0,0
2026-06-01T19:43:30Z,1544137991,2147483648,43.52,68.04,498.6,0.77,154.8,0
2026-06-01T19:44:00Z,1509801132,2147483648,46.0,71.1,553.8,0.0,148.5,0
2026-06-01T19:44:30Z,1558400161,2147483648,64.98,64.25,478.3,0.0,194.4,0
2026-06-01T19:45:00Z,1577898241,2147483648,63.15,66.41,514.1,1.54,162.1,0
2026-06-01T19:45:30Z,1595435837,2147483648,50.22,65.34,518.2,2.0,152.3,0
2026-06-01T19:46:00Z,1554240247,2147483648,51.22,72.45,476.5,2.0,158.0,0
2026-06-01T19:46:30Z,1613372696,2147483648,44.44,65.2,521.2,0.0,179.3,0
2026-06-01T19:47:00Z,1601649634,2147483648,58.65,67.81,546.2,0.0,165.2,0
2026-06-01T19:47:30Z,1623196865,2147483648,55.37,71.06,471.4,0.0,167.0,0
2026-06-01T19:48:00Z,1531342020,2147483648,49.29,75.18,515.2,1.03,147.8,0
2026-06-01T19:48:30Z,1586883767,2147483648,48.55,72.2,553.0,0.09,142.6,0
2026-06-01T19:49:00Z,1585138619,2147483648,46.51,73.55,523.2,0.0,165.6,0
2026-06-01T19:49:30Z,1630870189,2147483648,45.37,75.07,511.1,0.94,168.6,0
2026-06-01T19:50:00Z,1588885455,2147483648,41.21,62.91,534.9,1.29,159.2,0
2026-06-01T19:50:30Z,1600918007,2147483648,46.17,68.94,537.0,0.0,185.9,0
2026-06-01T19:51:00Z,1582904437,2147483648,45.19,78.21,552.6,1.37,166.9,0
2026-06-01T19:51:30Z,1585201307,2147483648,65.4,71.16,515.3,0.0,144.8,0
2026-06-01T19:52:00Z,1598412537,2147483648,64.13,81.63,545.1,0.48,144.2,0
2026-06-01T19:52:30Z,1669003687,2147483648,32.84,74.95,550.8,0.0,131.4,0
2026-06-01T19:53:00Z,1602214342,2147483648,46.63,63.4,549.2,2.0,179.2,0
2026-06-01T19:53:30Z,1558331981,2147483648,41.6,51.56,472.0,1.15,149.5,0
2026-06-01T19:54:00Z,1657887005,2147483648,47.13,68.09,519.4,0.0,137.9,0
2026-06-01T19:54:30Z,1636045357,2147483648,56.2,83.23,564.5,0.0,160.8,0
2026-06-01T19:55:00Z,1675448876,2147483648,19.53,71.75,539.3,1.6,150.5,0
2026-06-01T19:55:30Z,1679055410,2147483648,57.03,73.51,529.6,0.37,134.5,0
2026-06-01T19:56:00Z,1653617536,2147483648,32.85,66.54,503.8,0.09,192.4,0
2026-06-01T19:56:30Z,1654117111,2147483648,51.37,66.92,486.0,0.0,131.0,0
2026-06-01T19:57:00Z,1653745980,2147483648,41.99,77.3,478.5,0.06,170.0,0
2026-06-01T19:57:30Z,1677066332,2147483648,47.9,80.26,567.1,0.58,130.1,0
2026-06-01T19:58:00Z,1654446434,2147483648,43.43,71.05,513.7,0.69,148.3,0
2026-06-01T19:58:30Z,1692785930,2147483648,38.56,76.75,2362.3,0.0,174.9,0
2026-06-01T19:59:00Z,1738625277,2147483648,62.44,70.57,1964.0,0.0,168.2,0
2026-06-01T19:59:30Z,1671255991,2147483648,33.44,59.81,2523.9,0.0,162.5,0
2026-06-01T20:00:00Z,396884106,2147483648,38.82,58.89,2061.8,0.84,73.8,1
2026-06-01T20:00:30Z,400910949,2147483648,44.13,69.19,1255.1,0.0,49.6,1
2026-06-01T20:01:00Z,448917546,2147483648,50.4,76.54,1943.0,0.34,65.8,1
2026-06-01T20:01:30Z,454771230,2147483648,61.55,66.78,2092.0,1.27,62.9,1
2026-06-01T20:02:00Z,486312878,2147483648,40.4,62.16,521.7,0.39,25.4,1
2026-06-01T20:02:30Z,465432444,2147483648,42.81,70.83,491.8,0.0,58.4,1
2026-06-01T20:03:00Z,449298879,2147483648,46.34,68.6,558.5,0.0,21.6,1
2026-06-01T20:03:30Z,465087967,2147483648,40.11,68.05,576.8,2.14,12.6,1
2026-06-01T20:04:00Z,407766892,2147483648,46.44,69.51,565.4,0.0,43.7,1
2026-06-01T20:04:30Z,477487256,2147483648,52.2,68.85,550.2,0.0,61.1,1
2026-06-01T20:05:00Z,468156483,2147483648,53.04,71.85,546.4,0.0,53.3,1
2026-06-01T20:05:30Z,538990053,2147483648,43.62,70.18,536.7,2.03,52.1,1
2026-06-01T20:06:00Z,518742545,2147483648,55.3,70.84,556.6,0.0,40.3,1
2026-06-01T20:06:30Z,446068340,2147483648,41.1,71.45,516.4,1.74,37.4,1
2026-06-01T20:07:00Z,459322682,2147483648,49.02,74.55,576.5,0.45,17.4,1
2026-06-01T20:07:30Z,514046089,2147483648,52.59,71.3,564.4,0.92,1.0,1
2026-06-01T20:08:00Z,415255768,2147483648,43.26,69.86,549.9,0.77,34.3,1
2026-06-01T20:08:30Z,459595003,2147483648,58.88,74.89,533.7,1.04,69.7,1
2026-06-01T20:09:00Z,508774057,2147483648,46.1,65.22,477.8,1.86,38.1,1
2026-06-01T20:09:30Z,522494552,2147483648,60.6,69.23,560.5,2.22,72.0,1
2026-06-01T20:10:00Z,510569336,2147483648,45.95,69.84,543.9,1.26,66.7,1
2026-06-01T20:10:30Z,548883704,2147483648,44.43,68.51,576.5,0.0,54.4,1
2026-06-01T20:11:00Z,502786156,2147483648,42.37,72.02,538.8,2.64,37.8,1
2026-06-01T20:11:30Z,519662496,2147483648,51.72,69.47,568.0,0.94,53.0,1
2026-06-01T20:12:00Z,513582478,2147483648,48.11,75.82,545.1,0.0,85.9,1
2026-06-01T20:12:30Z,486118441,2147483648,34.96,71.55,560.6,2.23,60.5,1
2026-06-01T20:13:00Z,529886819,2147483648,35.62,64.16,544.6,2.72,48.7,1
2026-06-01T20:13:30Z,512958694,2147483648,40.34,65.51,539.4,0.0,76.5,1
2026-06-01T20:14:00Z,538950393,2147483648,43.77,80.34,526.2,0.0,95.9,1
2026-06-01T20:14:30Z,448645489,2147483648,51.3,73.34,526.9,0.0,65.5,1
2026-06-01T20:15:00Z,547694095,2147483648,48.7,64.73,573.2,1.18,41.2,1
2026-06-01T20:15:30Z,528737184,2147483648,45.4,74.34,544.0,0.0,93.2,1
2026-06-01T20:16:00Z,529999999,2147483648,47.05,65.31,540.2,1.96,68.3,1
2026-06-01T20:16:30Z,556830006,2147483648,48.58,62.16,550.6,0.0,76.5,1
2026-06-01T20:17:00Z,542494051,2147483648,39.34,63.45,562.0,1.72,73.3,1
2026-06-01T20:17:30Z,595055619,2147483648,33.8,70.91,562.2,1.41,136.3,1
2026-06-01T20:18:00Z,609911453,2147483648,45.51,74.48,536.0,0.28,76.7,1
2026-06-01T20:18:30Z,600805451,2147483648,61.76,74.82,582.1,0.82,48.1,1
2026-06-01T20:19:00Z,607242781,2147483648,40.29,68.04,568.3,2.65,75.4,1
2026-06-01T20:19:30Z,589794575,2147483648,48.2,66.25,539.1,0.0,88.9,1
2026-06-01T20:20:00Z,581713189,2147483648,51.29,68.54,531.3,2.29,70.3,1
2026-06-01T20:20:30Z,539291970,2147483648,33.8,68.67,553.5,1.29,53.1,1
2026-06-01T20:21:00Z,574637272,2147483648,57.1,65.18,567.3,2.1,51.1,1
2026-06-01T20:21:30Z,633222674,2147483648,47.83,70.33,572.7,0.62,85.6,1
2026-06-01T20:22:00Z,621026595,2147483648,33.8,64.22,578.9,1.5,40.9,1
2026-06-01T20:22:30Z,580501889,2147483648,49.15,76.77,542.4,1.27,68.6,1
2026-06-01T20:23:00Z,604678287,2147483648,45.97,74.03,579.3,0.34,32.4,1
2026-06-01T20:23:30Z,641075111,2147483648,54.82,65.06,570.3,1.85,77.8,1
2026-06-01T20:24:00Z,601711002,2147483648,52.39,62.65,609.2,1.71,95.9,1
2026-06-01T20:24:30Z,667148994,2147483648,40.66,68.27,566.8,2.07,101.6,1
2026-06-01T20:25:00Z,587169126,2147483648,55.53,64.76,580.5,0.98,65.9,1
2026-06-01T20:25:30Z,644277395,2147483648,53.03,71.7,575.5,3.69,86.4,1
2026-06-01T20:26:00Z,644019896,2147483648,60.81,72.19,553.1,2.01,68.8,1
2026-06-01T20:26:30Z,628776157,2147483648,43.24,60.32,564.7,2.26,49.8,1
2026-06-01T20:27:00Z,636232513,2147483648,48.03,66.62,555.0,0.0,83.8,1
2026-06-01T20:27:30Z,647432931,2147483648,47.99,73.88,564.3,3.53,79.8,1
2026-06-01T20:28:00Z,552214453,2147483648,51.13,62.01,556.3,2.56,50.5,1
2026-06-01T20:28:30Z,650734763,2147483648,63.58,65.2,564.9,2.68,66.2,1
2026-06-01T20:29:00Z,677063207,2147483648,52.93,65.81,598.4,1.28,86.7,1
2026-06-01T20:29:30Z,653782731,2147483648,46.21,61.87,642.9,0.1,51.4,1
2026-06-01T20:30:00Z,682298287,2147483648,30.39,60.17,562.1,1.96,100.8,1
2026-06-01T20:30:30Z,603909807,2147483648,42.77,73.9,552.2,1.51,59.3,1
2026-06-01T20:31:00Z,645425658,2147483648,48.59,70.57,589.0,1.99,68.3,1
2026-06-01T20:31:30Z,661902140,2147483648,54.84,66.03,560.4,4.01,53.5,1
2026-06-01T20:32:00Z,643710037,2147483648,65.12,75.54,581.2,2.32,89.5,1
2026-06-01T20:32:30Z,696856587,2147483648,56.26,67.37,545.5,0.87,92.8,1
2026-06-01T20:33:00Z,674761689,2147483648,54.06,73.65,569.9,0.67,84.7,1
2026-06-01T20:33:30Z,642310185,2147483648,56.74,67.13,561.4,0.43,37.3,1
2026-06-01T20:34:00Z,690997209,2147483648,42.6,67.35,585.3,3.19,95.3,1
2026-06-01T20:34:30Z,693380477,2147483648,43.59,64.36,589.1,4.23,42.3,1
2026-06-01T20:35:00Z,651839035,2147483648,57.82,62.52,553.3,1.9,75.9,1
2026-06-01T20:35:30Z,691186904,2147483648,58.55,71.32,606.0,3.52,85.8,1
2026-06-01T20:36:00Z,684668843,2147483648,57.5,79.29,593.6,3.61,76.1,1
2026-06-01T20:36:30Z,685981992,2147483648,58.38,63.79,571.3,1.96,90.1,1
2026-06-01T20:37:00Z,631975315,2147483648,53.04,61.7,616.9,2.94,48.2,1
2026-06-01T20:37:30Z,722284064,2147483648,50.43,66.62,564.3,2.77,76.5,1
2026-06-01T20:38:00Z,702372375,2147483648,55.69,73.24,534.1,1.4,71.3,1
2026-06-01T20:38:30Z,680823319,2147483648,48.78,68.18,618.2,3.88,85.1,1
2026-06-01T20:39:00Z,695827996,2147483648,56.02,54.12,606.7,2.52,50.8,1
2026-06-01T20:39:30Z,697264803,2147483648,54.83,64.72,597.9,4.02,74.2,1
2026-06-01T20:40:00Z,676778985,2147483648,53.46,62.3,596.9,3.19,68.9,1
2026-06-01T20:40:30Z,668825928,2147483648,62.3,65.59,608.9,1.45,67.9,1
2026-06-01T20:41:00Z,694429326,2147483648,48.95,66.7,595.3,3.4,104.0,1
2026-06-01T20:41:30Z,671956677,2147483648,57.42,63.27,590.9,3.37,64.0,1
2026-06-01T20:42:00Z,677520380,2147483648,39.9,68.02,557.9,3.51,91.2,1
2026-06-01T20:42:30Z,655470485,2147483648,54.15,68.45,581.3,1.45,62.8,1
2026-06-01T20:43:00Z,688111991,2147483648,36.07,71.05,618.3,1.22,56.8,1
2026-06-01T20:43:30Z,734524337,2147483648,41.44,60.65,613.0,1.88,50.4,1
2026-06-01T20:44:00Z,708413586,2147483648,41.22,66.94,597.1,1.97,93.5,1
2026-06-01T20:44:30Z,704146183,2147483648,52.55,66.79,600.5,1.72,56.8,1
2026-06-01T20:45:00Z,692956258,2147483648,52.74,68.99,561.4,3.84,69.5,1
2026-06-01T20:45:30Z,690603981,2147483648,48.58,61.87,615.9,1.26,59.4,1
2026-06-01T20:46:00Z,654630286,2147483648,69.41,72.41,584.7,3.36,55.6,1
2026-06-01T20:46:30Z,766181067,2147483648,53.56,61.75,585.5,4.84,58.1,1
2026-06-01T20:47:00Z,684346471,2147483648,46.58,70.62,588.0,3.52,67.6,1
2026-06-01T20:47:30Z,658690303,2147483648,52.74,70.42,592.0,1.62,35.3,1
2026-06-01T20:48:00Z,726444612,2147483648,49.5,73.74,587.2,2.82,55.2,1
2026-06-01T20:48:30Z,722631787,2147483648,51.69,58.75,585.4,1.63,79.2,1
2026-06-01T20:49:00Z,696927862,2147483648,51.8,60.2,585.5,1.59,51.3,1
2026-06-01T20:49:30Z,664784190,2147483648,42.68,61.0,626.0,3.19,91.3,1
2026-06-01T20:50:00Z,669320849,2147483648,58.46,69.16,588.0,2.84,117.8,1
2026-06-01T20:50:30Z,773624701,2147483648,59.48,71.53,603.2,3.26,94.5,1
2026-06-01T20:51:00Z,715893551,2147483648,56.41,64.38,612.7,2.64,63.1,1
2026-06-01T20:51:30Z,698322824,2147483648,60.36,69.39,587.9,2.87,66.0,1
2026-06-01T20:52:00Z,787395864,2147483648,50.0,65.07,603.0,2.35,77.5,1
2026-06-01T20:52:30Z,704452052,2147483648,43.76,62.4,652.5,2.47,100.5,1
2026-06-01T20:53:00Z,692304399,2147483648,40.12,62.1,635.8,2.3,82.2,1
2026-06-01T20:53:30Z,744803810,2147483648,56.89,61.22,598.7,2.45,87.1,1
2026-06-01T20:54:00Z,739707784,2147483648,51.95,60.4,627.8,4.94,41.8,1
2026-06-01T20:54:30Z,782653248,2147483648,49.66,65.66,598.4,2.92,72.0,1
2026-06-01T20:55:00Z,674562639,2147483648,44.92,64.44,611.1,3.59,75.1,1
2026-06-01T20:55:30Z,740203832,2147483648,51.13,64.88,632.3,2.2,78.5,1
