timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,upstream_timeout_rate
2026-06-01T11:14:00Z,35.62,33.5,0.49,0.6
2026-06-01T11:14:30Z,24.72,31.1,0.04,0.11
2026-06-01T11:15:00Z,36.88,37.2,0.7,0.74
2026-06-01T11:15:30Z,31.73,49.9,0.06,0.96
2026-06-01T11:16:00Z,33.3,29.4,0.18,0.07
2026-06-01T11:16:30Z,36.31,40.2,0.78,0.01
2026-06-01T11:17:00Z,35.89,59.8,0.32,0.26
2026-06-01T11:17:30Z,34.55,65.8,0.19,0.82
2026-06-01T11:18:00Z,27.09,55.0,0.5,0.89
2026-06-01T11:18:30Z,33.16,20.0,0.53,0.04
2026-06-01T11:19:00Z,31.17,26.3,0.55,0.06
2026-06-01T11:19:30Z,24.55,85.6,0.57,0.68
2026-06-01T11:20:00Z,36.33,49.2,0.28,0.97
2026-06-01T11:20:30Z,26.07,66.4,0.07,0.88
2026-06-01T11:21:00Z,30.66,20.0,0.21,0.56
2026-06-01T11:21:30Z,27.15,24.6,0.18,0.94
2026-06-01T11:22:00Z,37.6,30.9,0.72,0.57
2026-06-01T11:22:30Z,39.1,49.2,0.78,0.15
2026-06-01T11:23:00Z,29.85,48.7,0.2,0.6
2026-06-01T11:23:30Z,28.94,20.0,0.77,0.34
2026-06-01T11:24:00Z,36.41,23.3,0.64,0.84
2026-06-01T11:24:30Z,29.6,35.1,0.11,0.35
2026-06-01T11:25:00Z,40.89,46.5,0.35,0.75
2026-06-01T11:25:30Z,39.8,20.0,0.53,0.18
2026-06-01T11:26:00Z,34.88,33.5,0.38,0.76
2026-06-01T11:26:30Z,41.0,38.4,0.76,0.26
2026-06-01T11:27:00Z,32.63,39.1,0.39,0.99
2026-06-01T11:27:30Z,33.9,38.0,0.6,0.88
2026-06-01T11:28:00Z,30.08,67.8,0.1,0.65
2026-06-01T11:28:30Z,31.75,35.6,0.21,0.12
2026-06-01T11:29:00Z,34.46,53.5,0.71,0.46
2026-06-01T11:29:30Z,27.89,20.0,0.37,0.47
2026-06-01T12:00:00Z,36.83,49.5,0.65,0.33
2026-06-01T12:00:30Z,37.75,20.0,0.19,0.98
2026-06-01T12:01:00Z,33.16,20.0,0.14,0.69
2026-06-01T12:01:30Z,39.75,23.7,0.03,0.41
2026-06-01T12:02:00Z,27.38,35.9,0.72,0.05
2026-06-01T12:02:30Z,34.17,24.9,0.16,0.72
2026-06-01T12:03:00Z,31.72,20.0,0.75,0.63
2026-06-01T12:03:30Z,29.04,20.0,0.28,0.27
2026-06-01T12:04:00Z,34.16,27.1,0.01,0.64
2026-06-01T12:04:30Z,30.41,27.6,0.72,0.49
2026-06-01T12:05:00Z,19.75,83.4,0.59,0.71
2026-06-01T12:05:30Z,31.31,59.0,0.46,0.73
2026-06-01T12:06:00Z,34.51,94.4,0.71,0.77
2026-06-01T12:06:30Z,36.49,36.0,0.79,0.78
2026-06-01T12:07:00Z,28.66,20.0,0.3,0.25
2026-06-01T12:07:30Z,31.48,61.0,0.11,0.58
2026-06-01T12:08:00Z,34.74,35.7,0.39,0.59
2026-06-01T12:08:30Z,29.76,44.9,0.4,0.17
2026-06-01T12:09:00Z,27.27,58.2,0.66,0.71
2026-06-01T12:09:30Z,26.75,21.2,0.15,0.99
2026-06-01T12:10:00Z,35.04,54.6,0.01,0.04
2026-06-01T12:10:30Z,33.71,59.4,0.06,0.58
2026-06-01T12:11:00Z,34.92,47.1,0.09,0.18
2026-06-01T12:11:30Z,33.14,52.1,0.38,0.65
2026-06-01T12:12:00Z,24.51,105.3,0.64,0.16
2026-06-01T12:12:30Z,30.9,20.0,0.21,0.89
2026-06-01T12:13:00Z,24.84,36.3,0.31,0.63
2026-06-01T12:13:30Z,31.0,44.8,0.35,0.75
2026-06-01T12:14:00Z,37.53,23.3,0.24,0.66
2026-06-01T12:14:30Z,32.21,40.6,0.03,0.61
2026-06-01T12:15:00Z,30.32,20.0,0.52,0.93
2026-06-01T12:15:30Z,30.99,47.5,0.62,0.87
2026-06-01T12:16:00Z,26.1,20.0,0.2,0.67
2026-06-01T12:16:30Z,28.3,49.1,0.39,0.6
2026-06-01T12:17:00Z,40.65,35.2,0.59,0.1
2026-06-01T12:17:30Z,29.39,32.6,0.44,0.53
2026-06-01T12:18:00Z,26.56,73.4,0.11,0.65
2026-06-01T12:18:30Z,26.59,49.4,0.31,0.94
2026-06-01T12:19:00Z,33.6,51.2,0.39,0.02
2026-06-01T12:19:30Z,30.58,20.0,0.23,0.31
2026-06-01T12:20:00Z,26.69,41.7,0.13,0.04
2026-06-01T12:20:30Z,22.36,58.5,0.55,0.24
2026-06-01T12:21:00Z,34.87,50.7,0.66,0.59
2026-06-01T12:21:30Z,38.07,51.4,0.67,0.44
2026-06-01T12:22:00Z,30.56,60.8,0.35,0.91
2026-06-01T12:22:30Z,28.07,30.5,0.22,0.79
2026-06-01T12:23:00Z,31.87,50.8,0.77,0.06
2026-06-01T12:23:30Z,18.99,21.7,0.04,0.76
2026-06-01T12:24:00Z,22.97,76.6,0.31,0.41
2026-06-01T12:24:30Z,23.92,25.5,0.64,0.55
2026-06-01T12:25:00Z,38.07,66.1,0.36,0.87
2026-06-01T12:25:30Z,31.93,51.9,0.51,0.07
2026-06-01T12:26:00Z,29.61,67.8,0.79,0.69
2026-06-01T12:26:30Z,26.11,58.8,0.18,0.81
2026-06-01T12:27:00Z,32.98,76.4,0.05,0.47
2026-06-01T12:27:30Z,33.18,41.0,0.63,0.48
2026-06-01T12:28:00Z,34.48,46.9,0.66,0.92
2026-06-01T12:28:30Z,32.55,57.1,0.01,0.92
2026-06-01T12:29:00Z,26.49,54.2,0.3,0.18
2026-06-01T12:29:30Z,21.15,51.4,0.32,0.34
2026-06-01T12:30:00Z,34.08,40.8,0.1,0.13
2026-06-01T12:30:30Z,26.19,20.0,0.75,0.01
2026-06-01T12:31:00Z,25.34,58.2,0.51,0.82
2026-06-01T12:31:30Z,26.99,20.0,0.29,0.11
2026-06-01T12:32:00Z,23.54,79.9,0.52,0.17
2026-06-01T12:32:30Z,26.27,52.5,0.35,1.0
2026-06-01T12:33:00Z,24.94,45.1,0.37,0.49
2026-06-01T12:33:30Z,31.99,20.0,0.25,0.83
2026-06-01T12:34:00Z,28.93,28.9,0.14,0.62
2026-06-01T12:34:30Z,25.92,49.1,0.08,0.1
2026-06-01T12:35:00Z,29.3,72.5,0.74,0.36
2026-06-01T12:35:30Z,31.54,66.5,0.7,0.04
2026-06-01T12:36:00Z,26.84,50.9,0.34,0.19
2026-06-01T12:36:30Z,26.58,20.0,0.59,0.26
2026-06-01T12:37:00Z,29.51,46.0,0.59,0.19
2026-06-01T12:37:30Z,25.17,25.8,0.32,0.86
2026-06-01T12:38:00Z,35.39,49.6,0.71,0.78
2026-06-01T12:38:30Z,30.8,20.0,0.56,0.06
2026-06-01T12:39:00Z,31.5,62.3,0.19,0.4
2026-06-01T12:39:30Z,26.44,78.4,0.5,0.38
2026-06-01T12:40:00Z,35.66,20.0,0.61,0.42
2026-06-01T12:40:30Z,30.96,34.8,0.15,0.57
2026-06-01T12:41:00Z,25.9,20.1,0.0,0.68
2026-06-01T12:41:30Z,29.43,20.0,0.55,0.86
2026-06-01T12:42:00Z,28.18,49.3,0.23,0.01
2026-06-01T12:42:30Z,25.35,25.9,0.14,0.39
2026-06-01T12:43:00Z,28.24,30.3,0.24,0.68
2026-06-01T12:43:30Z,28.05,72.3,0.34,0.81
2026-06-01T12:44:00Z,29.35,43.0,0.04,0.74
2026-06-01T12:44:30Z,28.12,38.4,0.66,0.77
2026-06-01T12:45:00Z,29.81,64.5,0.05,0.42
2026-06-01T12:45:30Z,32.14,48.9,0.58,0.93
2026-06-01T12:46:00Z,33.97,20.0,0.61,0.85
2026-06-01T12:46:30Z,29.53,76.9,0.65,0.38
2026-06-01T12:47:00Z,25.85,25.6,0.67,0.55
2026-06-01T12:47:30Z,31.4,65.7,0.3,0.46
2026-06-01T12:48:00Z,28.42,49.6,0.02,0.13
2026-06-01T12:48:30Z,27.78,28.0,0.79,0.28
2026-06-01T12:49:00Z,28.21,27.6,0.29,0.37
2026-06-01T12:49:30Z,30.83,91.6,0.23,0.92
2026-06-01T12:50:00Z,29.4,39.9,0.67,0.06
2026-06-01T12:50:30Z,31.86,20.0,0.44,0.65
2026-06-01T12:51:00Z,29.71,36.1,0.69,0.15
2026-06-01T12:51:30Z,31.33,60.3,0.69,0.92
2026-06-01T12:52:00Z,22.93,27.1,0.78,0.78
2026-06-01T12:52:30Z,35.35,50.8,0.5,0.26
2026-06-01T12:53:00Z,23.94,43.1,0.3,0.82
2026-06-01T12:53:30Z,24.72,20.0,0.35,0.87
2026-06-01T12:54:00Z,26.94,20.0,0.45,0.69
2026-06-01T12:54:30Z,27.4,59.6,0.73,0.75
2026-06-01T12:55:00Z,33.25,35.9,0.55,0.09
2026-06-01T12:55:30Z,30.75,26.9,0.43,0.11
2026-06-01T12:56:00Z,27.03,61.8,0.4,0.68
2026-06-01T12:56:30Z,32.45,27.0,0.59,0.77
2026-06-01T12:57:00Z,26.52,69.2,0.21,0.51
2026-06-01T12:57:30Z,30.79,59.5,0.41,0.17
2026-06-01T12:58:00Z,29.29,76.1,0.08,0.64
2026-06-01T12:58:30Z,34.21,86.7,0.11,0.92
2026-06-01T12:59:00Z,26.24,76.8,0.45,0.18
2026-06-01T12:59:30Z,28.25,46.5,0.33,0.37
2026-06-01T13:00:00Z,23.3,22.7,0.79,0.91
2026-06-01T13:00:30Z,26.84,73.3,0.09,0.55
2026-06-01T13:01:00Z,29.58,33.4,0.14,0.47
2026-06-01T13:01:30Z,28.28,39.0,0.1,0.63
2026-06-01T13:02:00Z,22.21,20.0,0.59,0.54
2026-06-01T13:02:30Z,33.82,63.1,0.0,0.99
2026-06-01T13:03:00Z,28.61,43.9,0.09,0.56
2026-06-01T13:03:30Z,33.43,44.6,0.58,0.97
2026-06-01T13:04:00Z,33.14,32.1,0.12,0.1
2026-06-01T13:04:30Z,24.56,58.9,0.65,0.24
2026-06-01T13:05:00Z,28.47,47.3,0.2,0.28
2026-06-01T13:05:30Z,32.74,61.2,0.65,0.36
2026-06-01T13:06:00Z,32.01,71.3,0.03,0.79
2026-06-01T13:06:30Z,27.0,20.0,0.55,0.58
2026-06-01T13:07:00Z,28.15,20.0,0.65,0.51
2026-06-01T13:07:30Z,29.31,69.1,0.08,0.31
2026-06-01T13:08:00Z,33.7,48.8,0.65,0.03
2026-06-01T13:08:30Z,24.11,24.0,0.5,0.44
2026-06-01T13:09:00Z,31.14,20.0,0.38,0.82
2026-06-01T13:09:30Z,34.0,42.8,0.24,0.47
2026-06-01T13:10:00Z,25.07,20.0,0.65,0.02
2026-06-01T13:10:30Z,26.61,43.1,0.06,0.46
2026-06-01T13:11:00Z,32.79,59.0,0.14,0.46
2026-06-01T13:11:30Z,29.2,44.5,0.22,0.61
2026-06-01T13:12:00Z,27.01,70.1,0.74,0.97
2026-06-01T13:12:30Z,21.52,35.3,0.18,0.42
2026-06-01T13:13:00Z,27.16,40.4,0.12,0.17
2026-06-01T13:13:30Z,27.97,72.2,0.58,0.7
2026-06-01T13:14:00Z,33.82,45.1,0.54,0.31
2026-06-01T13:14:30Z,31.76,32.6,0.12,0.76
2026-06-01T13:15:00Z,32.29,20.0,0.03,0.08
2026-06-01T13:15:30Z,21.74,45.5,0.07,0.83
2026-06-01T13:16:00Z,30.23,20.0,0.21,0.83
2026-06-01T13:16:30Z,30.77,37.4,0.45,0.43
2026-06-01T13:17:00Z,31.17,41.9,0.22,0.87
2026-06-01T13:17:30Z,20.81,84.8,0.37,0.43
2026-06-01T13:18:00Z,25.4,40.6,0.45,0.14
2026-06-01T13:18:30Z,27.87,31.6,0.48,0.91
2026-06-01T13:19:00Z,30.05,55.5,0.06,0.97
2026-06-01T13:19:30Z,21.0,42.8,0.65,0.48
2026-06-01T13:20:00Z,32.45,42.7,0.77,0.57
2026-06-01T13:20:30Z,26.4,22.4,0.47,1.0
2026-06-01T13:21:00Z,28.06,40.4,0.6,0.39
2026-06-01T13:21:30Z,22.36,50.0,0.66,0.01
2026-06-01T13:22:00Z,25.25,41.7,0.7,0.21
2026-06-01T13:22:30Z,27.75,33.6,0.4,0.77
2026-06-01T13:23:00Z,21.62,25.5,0.23,0.07
2026-06-01T13:23:30Z,29.17,47.8,0.5,0.04
2026-06-01T13:24:00Z,29.67,26.0,0.46,0.0
2026-06-01T13:24:30Z,20.02,33.3,0.63,0.4
2026-06-01T13:25:00Z,31.61,39.6,0.22,0.95
2026-06-01T13:25:30Z,25.8,34.8,0.14,0.86
2026-06-01T13:26:00Z,30.46,43.5,0.55,0.94
2026-06-01T13:26:30Z,28.45,43.1,0.57,0.59
2026-06-01T13:27:00Z,25.73,55.2,0.5,0.61
2026-06-01T13:27:30Z,23.34,57.2,0.59,0.09
2026-06-01T13:28:00Z,23.18,27.4,0.15,0.6
2026-06-01T13:28:30Z,32.45,43.7,0.12,0.52
2026-06-01T13:29:00Z,23.74,49.1,0.01,0.73
2026-06-01T13:29:30Z,26.18,38.2,0.74,0.08
2026-06-01T13:30:00Z,24.23,45.9,0.8,0.68
2026-06-01T13:30:30Z,26.21,82.8,0.46,0.71
2026-06-01T13:31:00Z,22.82,47.8,0.23,0.88
2026-06-01T13:31:30Z,24.4,51.0,0.51,0.47
2026-06-01T13:32:00Z,23.54,27.3,0.13,0.49
2026-06-01T13:32:30Z,26.33,80.7,0.08,0.82
2026-06-01T13:33:00Z,22.7,41.4,0.36,0.85
2026-06-01T13:33:30Z,28.47,27.9,0.57,0.99
2026-06-01T13:34:00Z,30.76,20.0,0.01,0.55
2026-06-01T13:34:30Z,21.49,55.4,0.54,0.99
2026-06-01T13:35:00Z,28.32,41.5,0.72,0.15
2026-06-01T13:35:30Z,29.26,27.9,0.28,0.81
2026-06-01T13:36:00Z,29.26,66.9,0.04,0.91
2026-06-01T13:36:30Z,22.88,39.4,0.55,0.15
2026-06-01T13:37:00Z,22.84,41.1,0.5,0.14
2026-06-01T13:37:30Z,26.04,32.1,0.42,0.68
2026-06-01T13:38:00Z,19.9,37.0,0.53,0.64
2026-06-01T13:38:30Z,25.39,45.8,0.19,0.78
2026-06-01T13:39:00Z,24.8,72.8,0.23,0.73
2026-06-01T13:39:30Z,26.54,74.2,0.54,0.02
2026-06-01T13:40:00Z,23.56,70.1,0.17,0.89
2026-06-01T13:40:30Z,26.19,52.2,0.74,0.66
2026-06-01T13:41:00Z,26.75,24.0,0.38,0.78
2026-06-01T13:41:30Z,24.43,38.2,0.38,0.6
2026-06-01T13:42:00Z,24.75,65.8,0.23,0.7
2026-06-01T13:42:30Z,29.62,39.7,0.72,0.21
2026-06-01T13:43:00Z,24.23,24.0,0.76,0.85
2026-06-01T13:43:30Z,21.19,55.9,0.27,0.68
2026-06-01T13:44:00Z,27.79,43.5,0.18,0.18
2026-06-01T13:44:30Z,29.31,47.4,0.04,0.97
2026-06-01T13:45:00Z,23.83,51.0,0.55,0.0
2026-06-01T13:45:30Z,24.5,73.5,0.73,0.51
2026-06-01T13:46:00Z,25.18,20.0,0.28,0.14
2026-06-01T13:46:30Z,27.69,24.6,0.6,0.37
2026-06-01T13:47:00Z,23.25,65.8,0.33,0.48
2026-06-01T13:47:30Z,21.46,56.1,0.51,0.05
2026-06-01T13:48:00Z,31.59,20.0,0.08,0.83
2026-06-01T13:48:30Z,30.72,64.3,0.02,0.01
2026-06-01T13:49:00Z,22.33,32.2,0.33,0.8
2026-06-01T13:49:30Z,30.78,47.6,0.12,0.97
2026-06-01T13:50:00Z,22.7,52.4,0.58,0.72
2026-06-01T13:50:30Z,25.94,57.6,0.28,0.94
2026-06-01T13:51:00Z,28.15,80.8,0.14,0.62
2026-06-01T13:51:30Z,25.73,42.9,0.33,0.99
2026-06-01T13:52:00Z,19.29,37.1,0.51,0.31
2026-06-01T13:52:30Z,31.27,28.2,0.62,0.96
2026-06-01T13:53:00Z,27.15,29.4,0.11,0.05
2026-06-01T13:53:30Z,20.38,29.0,0.18,0.91
2026-06-01T13:54:00Z,33.75,55.7,0.26,0.38
2026-06-01T13:54:30Z,23.61,53.3,0.37,0.62
2026-06-01T13:55:00Z,30.33,62.7,0.17,0.01
2026-06-01T13:55:30Z,27.31,20.0,0.69,0.61
2026-06-01T13:56:00Z,22.74,57.7,0.61,0.92
2026-06-01T13:56:30Z,26.88,46.0,0.54,0.53
2026-06-01T13:57:00Z,23.89,47.3,0.34,0.88
2026-06-01T13:57:30Z,20.4,67.7,0.65,0.48
2026-06-01T13:58:00Z,31.58,75.6,0.66,0.16
2026-06-01T13:58:30Z,29.89,20.0,0.49,0.84
2026-06-01T13:59:00Z,24.81,64.6,0.79,0.44
2026-06-01T13:59:30Z,25.33,20.0,0.41,0.2
2026-06-01T14:00:00Z,25.88,98.2,0.78,0.48
2026-06-01T14:00:30Z,21.24,44.6,0.36,0.71
2026-06-01T14:01:00Z,29.1,22.6,0.36,0.78
2026-06-01T14:01:30Z,26.43,35.8,0.67,0.77
2026-06-01T14:02:00Z,28.4,32.2,0.2,0.97
2026-06-01T14:02:30Z,27.85,40.0,0.33,0.37
2026-06-01T14:03:00Z,19.2,44.1,0.19,0.08
2026-06-01T14:03:30Z,26.26,54.7,0.05,0.25
2026-06-01T14:04:00Z,26.84,44.4,0.13,0.45
2026-06-01T14:04:30Z,24.26,57.1,0.28,0.34
2026-06-01T14:05:00Z,29.37,22.4,0.51,0.48
2026-06-01T14:05:30Z,29.33,45.4,0.08,0.3
2026-06-01T14:06:00Z,25.69,55.7,0.03,0.95
2026-06-01T14:06:30Z,20.2,40.8,0.75,0.19
2026-06-01T14:07:00Z,20.14,48.4,0.59,0.47
2026-06-01T14:07:30Z,31.88,59.4,0.35,0.51
2026-06-01T14:08:00Z,25.8,84.7,0.2,0.8
2026-06-01T14:08:30Z,24.63,63.4,0.25,0.3
2026-06-01T14:09:00Z,27.44,64.8,0.59,0.4
2026-06-01T14:09:30Z,30.66,25.0,0.4,0.99
2026-06-01T14:10:00Z,26.41,20.0,0.79,0.21
2026-06-01T14:10:30Z,24.96,39.2,0.44,0.19
2026-06-01T14:11:00Z,19.45,52.5,0.43,0.4
2026-06-01T14:11:30Z,25.49,44.1,0.36,0.87
2026-06-01T14:12:00Z,26.53,20.0,0.71,0.33
2026-06-01T14:12:30Z,22.31,36.5,0.49,0.33
2026-06-01T14:13:00Z,22.37,20.0,0.55,0.73
2026-06-01T14:13:30Z,25.72,63.3,0.65,0.47
2026-06-01T14:14:00Z,22.85,37.8,0.52,0.9
2026-06-01T14:14:30Z,20.13,29.6,0.06,0.6
2026-06-01T14:15:00Z,22.64,20.0,0.64,0.05
2026-06-01T14:15:30Z,24.68,20.0,0.4,0.53
2026-06-01T14:16:00Z,30.41,26.4,0.58,0.03
2026-06-01T14:16:30Z,28.24,52.0,0.53,0.02
2026-06-01T14:17:00Z,23.15,46.4,0.4,0.76
2026-06-01T14:17:30Z,25.35,46.2,0.05,0.06
2026-06-01T14:18:00Z,17.05,50.6,0.5,0.76
2026-06-01T14:18:30Z,25.06,20.0,0.23,0.62
2026-06-01T14:19:00Z,20.51,34.5,0.28,0.17
2026-06-01T14:19:30Z,26.6,52.7,0.55,0.28
2026-06-01T14:20:00Z,26.66,26.6,0.53,0.62
2026-06-01T14:20:30Z,21.1,38.6,0.21,0.93
2026-06-01T14:21:00Z,19.78,20.0,0.76,0.17
2026-06-01T14:21:30Z,31.68,43.8,0.77,0.8
2026-06-01T14:22:00Z,32.29,52.5,0.03,0.48
2026-06-01T14:22:30Z,21.38,20.0,0.27,0.56
2026-06-01T14:23:00Z,25.82,26.9,0.07,0.54
2026-06-01T14:23:30Z,26.76,35.8,0.78,0.74
2026-06-01T14:24:00Z,17.33,23.3,0.54,0.78
2026-06-01T14:24:30Z,29.64,48.6,0.62,0.29
2026-06-01T14:25:00Z,26.53,20.3,0.46,0.56
2026-06-01T14:25:30Z,20.88,20.0,0.12,0.23
2026-06-01T14:26:00Z,16.89,45.8,0.52,0.0
2026-06-01T14:26:30Z,25.86,50.6,0.22,0.29
2026-06-01T14:27:00Z,26.51,32.9,0.76,0.88
2026-06-01T14:27:30Z,19.68,34.5,0.66,0.71
2026-06-01T14:28:00Z,22.92,20.0,0.48,0.5
2026-06-01T14:28:30Z,17.87,66.0,0.21,0.02
2026-06-01T14:29:00Z,23.79,22.8,0.64,0.87
2026-06-01T14:29:30Z,26.68,45.3,0.62,0.38
2026-06-01T14:30:00Z,16.78,39.8,0.5,0.67
2026-06-01T14:30:30Z,17.29,28.5,0.44,0.8
2026-06-01T14:31:00Z,21.9,75.6,0.01,0.37
2026-06-01T14:31:30Z,23.39,23.8,0.32,0.51
2026-06-01T14:32:00Z,24.25,28.5,0.76,0.27
2026-06-01T14:32:30Z,26.74,48.6,0.28,0.21
2026-06-01T14:33:00Z,21.62,35.9,0.13,0.39
2026-06-01T14:33:30Z,28.49,57.2,0.4,0.72
2026-06-01T14:34:00Z,33.25,24.3,0.55,0.4
2026-06-01T14:34:30Z,20.66,20.0,0.7,0.82
2026-06-01T14:35:00Z,23.91,32.8,0.44,0.42
2026-06-01T14:35:30Z,21.76,33.3,0.08,0.24
2026-06-01T14:36:00Z,20.67,20.0,0.56,0.5
2026-06-01T14:36:30Z,30.52,37.7,0.71,0.29
2026-06-01T14:37:00Z,20.86,36.8,0.75,0.83
2026-06-01T14:37:30Z,15.12,46.2,0.37,0.37
2026-06-01T14:38:00Z,29.39,56.9,0.53,0.25
2026-06-01T14:38:30Z,32.38,22.1,0.58,0.94
2026-06-01T14:39:00Z,20.55,35.0,0.78,0.97
2026-06-01T14:39:30Z,24.48,31.0,0.16,0.9
2026-06-01T14:40:00Z,24.29,37.5,0.27,0.64
2026-06-01T14:40:30Z,24.18,34.2,0.41,0.15
2026-06-01T14:41:00Z,24.9,20.0,0.37,0.33
2026-06-01T14:41:30Z,26.3,71.1,0.46,0.38
2026-06-01T14:42:00Z,29.68,41.2,0.29,0.03
2026-06-01T14:42:30Z,18.63,20.4,0.06,0.42
2026-06-01T14:43:00Z,25.16,48.3,0.16,0.37
2026-06-01T14:43:30Z,25.01,68.3,0.76,0.14
2026-06-01T14:44:00Z,28.07,31.0,0.79,0.49
2026-06-01T14:44:30Z,25.64,56.5,0.36,0.39
2026-06-01T14:45:00Z,26.1,20.0,0.29,0.14
2026-06-01T14:45:30Z,22.91,67.3,0.52,0.05
2026-06-01T14:46:00Z,25.58,20.0,0.54,0.75
2026-06-01T14:46:30Z,28.16,58.0,0.33,0.61
2026-06-01T14:47:00Z,24.95,59.9,0.68,0.05
2026-06-01T14:47:30Z,22.17,55.3,0.56,0.8
2026-06-01T14:48:00Z,22.84,56.9,0.35,0.7
2026-06-01T14:48:30Z,23.52,43.9,0.44,0.47
2026-06-01T14:49:00Z,27.39,59.2,0.56,0.57
2026-06-01T14:49:30Z,18.23,42.8,0.79,0.45
2026-06-01T14:50:00Z,30.01,68.9,0.79,0.6
2026-06-01T14:50:30Z,19.49,34.3,0.29,0.33
2026-06-01T14:51:00Z,19.93,71.2,0.05,0.67
2026-06-01T14:51:30Z,28.61,71.4,0.75,0.04
2026-06-01T14:52:00Z,26.33,40.5,0.5,0.87
2026-06-01T14:52:30Z,22.62,61.2,0.16,0.73
2026-06-01T14:53:00Z,30.41,38.3,0.57,0.06
2026-06-01T14:53:30Z,28.09,65.7,0.48,0.11
2026-06-01T14:54:00Z,21.64,40.4,0.55,0.36
2026-06-01T14:54:30Z,28.86,83.7,0.36,0.68
2026-06-01T14:55:00Z,25.13,40.6,0.22,0.21
2026-06-01T14:55:30Z,18.27,20.0,0.49,0.41
2026-06-01T14:56:00Z,29.18,64.1,0.79,0.95
2026-06-01T14:56:30Z,25.35,21.3,0.19,0.12
2026-06-01T14:57:00Z,24.75,33.0,0.11,0.45
2026-06-01T14:57:30Z,21.91,20.0,0.3,0.92
2026-06-01T14:58:00Z,34.38,41.2,0.3,0.06
2026-06-01T14:58:30Z,29.25,38.0,0.67,0.07
2026-06-01T14:59:00Z,18.15,52.7,0.44,0.44
2026-06-01T14:59:30Z,23.78,72.9,0.35,0.89
2026-06-01T15:00:00Z,25.7,68.7,0.35,0.52
2026-06-01T15:00:30Z,23.36,24.5,0.41,0.13
2026-06-01T15:01:00Z,36.78,20.0,0.25,0.66
2026-06-01T15:01:30Z,28.93,38.9,0.55,0.44
2026-06-01T15:02:00Z,29.84,78.1,0.15,0.79
2026-06-01T15:02:30Z,22.41,38.1,0.55,0.72
2026-06-01T15:03:00Z,25.75,74.7,0.39,0.86
2026-06-01T15:03:30Z,22.15,91.3,0.35,0.23
2026-06-01T15:04:00Z,24.85,55.2,0.76,0.21
2026-06-01T15:04:30Z,30.69,65.3,0.8,0.64
2026-06-01T15:05:00Z,23.25,35.5,0.64,0.39
2026-06-01T15:05:30Z,20.98,32.9,0.42,0.71
2026-06-01T15:06:00Z,23.71,20.0,0.64,0.15
2026-06-01T15:06:30Z,27.36,31.4,0.03,0.74
2026-06-01T15:07:00Z,21.15,45.7,0.18,0.32
2026-06-01T15:07:30Z,28.78,26.0,0.25,0.08
2026-06-01T15:08:00Z,17.43,34.3,0.03,0.25
2026-06-01T15:08:30Z,24.71,34.8,0.11,0.46
2026-06-01T15:09:00Z,22.03,35.1,0.43,0.39
2026-06-01T15:09:30Z,30.61,20.0,0.43,0.67
2026-06-01T15:10:00Z,26.45,63.7,0.3,0.01
2026-06-01T15:10:30Z,28.64,47.5,0.45,1.0
2026-06-01T15:11:00Z,22.26,20.0,0.29,0.36
2026-06-01T15:11:30Z,19.65,35.4,0.58,0.37
2026-06-01T15:12:00Z,29.2,41.3,0.62,0.26
2026-06-01T15:12:30Z,25.51,74.2,0.49,0.84
2026-06-01T15:13:00Z,22.28,25.4,0.79,0.67
2026-06-01T15:13:30Z,18.91,39.6,0.16,0.63
2026-06-01T15:14:00Z,23.29,20.0,0.25,0.68
2026-06-01T15:14:30Z,14.86,94.1,0.51,0.54
2026-06-01T15:15:00Z,21.42,20.0,0.27,0.83
2026-06-01T15:15:30Z,23.4,62.9,0.32,0.77
2026-06-01T15:16:00Z,24.26,20.6,0.7,0.48
2026-06-01T15:16:30Z,24.48,42.0,0.79,0.23
2026-06-01T15:17:00Z,22.39,20.0,0.15,0.6
2026-06-01T15:17:30Z,21.69,43.2,0.57,0.58
2026-06-01T15:18:00Z,22.39,45.2,0.62,0.78
2026-06-01T15:18:30Z,20.08,60.7,0.47,0.65
2026-06-01T15:19:00Z,23.77,20.0,0.18,0.56
2026-06-01T15:19:30Z,27.26,38.4,0.02,0.91
2026-06-01T15:20:00Z,23.15,56.9,0.44,0.25
2026-06-01T15:20:30Z,18.97,37.4,0.25,0.57
2026-06-01T15:21:00Z,16.77,26.6,0.5,0.31
2026-06-01T15:21:30Z,24.79,45.8,0.5,0.22
2026-06-01T15:22:00Z,25.34,30.9,0.17,0.78
2026-06-01T15:22:30Z,27.08,22.3,0.32,0.12
2026-06-01T15:23:00Z,23.93,53.6,0.23,0.22
2026-06-01T15:23:30Z,30.09,20.0,0.55,0.07
2026-06-01T15:24:00Z,20.41,20.0,0.07,0.21
2026-06-01T15:24:30Z,22.68,54.4,0.72,0.82
2026-06-01T15:25:00Z,16.64,33.1,0.76,0.63
2026-06-01T15:25:30Z,17.96,59.4,0.63,0.85
2026-06-01T15:26:00Z,26.04,54.3,0.06,0.52
2026-06-01T15:26:30Z,16.58,65.1,0.22,0.06
2026-06-01T15:27:00Z,26.89,34.3,0.13,0.21
2026-06-01T15:27:30Z,27.11,20.0,0.27,0.26
2026-06-01T15:28:00Z,26.77,49.7,0.49,0.62
2026-06-01T15:28:30Z,31.05,55.1,0.22,0.52
