timestamp,http_requests_per_sec,http_p99_latency_ms,cpu_usage_percent,http_5xx_rate
2026-06-01T11:14:00Z,50.06,46.8,18.41,1.5
2026-06-01T11:14:30Z,41.72,35.0,16.89,0.0
2026-06-01T11:15:00Z,51.08,23.8,21.36,1.5
2026-06-01T11:15:30Z,45.24,25.3,17.72,0.0
2026-06-01T11:16:00Z,45.18,29.1,18.5,0.0
2026-06-01T11:16:30Z,44.1,20.0,17.15,1.27
2026-06-01T11:17:00Z,43.71,20.0,39.88,0.0
2026-06-01T11:17:30Z,43.58,20.0,23.24,0.0
2026-06-01T11:18:00Z,48.44,36.2,17.55,0.88
2026-06-01T11:18:30Z,45.79,20.0,4.41,0.0
2026-06-01T11:19:00Z,48.48,55.0,28.25,0.76
2026-06-01T11:19:30Z,50.84,40.6,20.94,0.03
2026-06-01T11:20:00Z,42.79,71.9,24.66,1.16
2026-06-01T11:20:30Z,45.59,20.0,15.81,0.92
2026-06-01T11:21:00Z,38.57,44.4,31.9,0.42
2026-06-01T11:21:30Z,42.43,31.8,22.52,0.51
2026-06-01T11:22:00Z,49.31,20.0,23.95,1.32
2026-06-01T11:22:30Z,47.38,29.8,18.33,1.5
2026-06-01T11:23:00Z,48.68,49.1,22.63,0.53
2026-06-01T11:23:30Z,47.63,20.0,18.51,0.0
2026-06-01T11:24:00Z,48.26,20.0,5.79,0.0
2026-06-01T11:24:30Z,48.29,50.7,29.76,0.03
2026-06-01T11:25:00Z,45.14,21.1,10.3,0.0
2026-06-01T11:25:30Z,38.8,37.4,24.35,1.41
2026-06-01T11:26:00Z,43.44,73.2,27.69,0.0
2026-06-01T11:26:30Z,42.78,20.0,12.6,0.0
2026-06-01T11:27:00Z,46.3,43.3,16.06,0.2
2026-06-01T11:27:30Z,40.3,20.0,25.09,0.0
2026-06-01T11:28:00Z,49.0,22.1,24.53,0.0
2026-06-01T11:28:30Z,44.77,22.2,19.07,0.47
2026-06-01T11:29:00Z,49.53,20.0,9.34,0.79
2026-06-01T11:29:30Z,45.41,29.9,16.33,1.24
2026-06-01T12:00:00Z,42.55,40.8,38.69,0.0
2026-06-01T12:00:30Z,35.89,55.1,18.58,0.0
2026-06-01T12:01:00Z,42.33,24.0,23.41,1.07
2026-06-01T12:01:30Z,44.23,20.0,19.09,0.82
2026-06-01T12:02:00Z,43.82,20.0,22.99,0.29
2026-06-01T12:02:30Z,43.85,28.7,19.48,0.0
2026-06-01T12:03:00Z,38.2,65.4,2.58,0.0
2026-06-01T12:03:30Z,45.68,21.8,6.53,1.03
2026-06-01T12:04:00Z,38.25,35.9,30.38,0.66
2026-06-01T12:04:30Z,39.56,32.2,23.71,0.0
2026-06-01T12:05:00Z,33.74,29.1,30.87,1.33
2026-06-01T12:05:30Z,41.32,56.8,12.12,0.14
2026-06-01T12:06:00Z,42.6,25.9,7.14,0.0
2026-06-01T12:06:30Z,41.68,44.5,24.81,0.0
2026-06-01T12:07:00Z,38.03,46.7,21.59,1.15
2026-06-01T12:07:30Z,35.36,59.2,26.08,0.4
2026-06-01T12:08:00Z,39.58,20.0,18.94,0.0
2026-06-01T12:08:30Z,43.7,46.5,17.91,0.0
2026-06-01T12:09:00Z,41.02,22.9,16.15,0.0
2026-06-01T12:09:30Z,38.35,30.0,14.4,0.26
2026-06-01T12:10:00Z,40.37,53.4,17.04,0.45
2026-06-01T12:10:30Z,42.45,59.8,18.48,0.64
2026-06-01T12:11:00Z,38.17,60.3,18.27,0.0
2026-06-01T12:11:30Z,42.08,61.1,16.95,0.0
2026-06-01T12:12:00Z,44.64,55.4,30.32,0.71
2026-06-01T12:12:30Z,35.78,20.0,3.25,0.84
2026-06-01T12:13:00Z,39.19,29.7,15.95,1.5
2026-06-01T12:13:30Z,36.48,20.0,18.07,0.0
2026-06-01T12:14:00Z,35.36,20.0,20.98,0.0
2026-06-01T12:14:30Z,32.68,48.0,26.58,0.0
2026-06-01T12:15:00Z,37.97,21.8,17.68,1.5
2026-06-01T12:15:30Z,45.51,42.0,24.6,0.0
2026-06-01T12:16:00Z,39.53,36.1,23.34,0.96
2026-06-01T12:16:30Z,38.69,20.0,12.63,0.0
2026-06-01T12:17:00Z,36.71,34.7,29.62,0.0
2026-06-01T12:17:30Z,38.44,50.0,18.48,0.0
2026-06-01T12:18:00Z,36.71,57.9,15.0,0.0
2026-06-01T12:18:30Z,36.22,53.0,31.4,0.71
2026-06-01T12:19:00Z,33.28,27.2,9.86,0.8
2026-06-01T12:19:30Z,40.56,27.2,22.16,0.73
2026-06-01T12:20:00Z,41.35,20.0,16.34,0.51
2026-06-01T12:20:30Z,54.11,39.6,16.29,1.02
2026-06-01T12:21:00Z,44.75,34.9,20.75,0.7
2026-06-01T12:21:30Z,45.55,20.0,2.0,0.0
2026-06-01T12:22:00Z,45.74,39.6,16.28,0.0
2026-06-01T12:22:30Z,40.08,36.6,23.92,0.0
2026-06-01T12:23:00Z,50.84,61.2,19.25,0.0
2026-06-01T12:23:30Z,40.67,20.0,26.97,0.0
2026-06-01T12:24:00Z,40.23,36.0,15.05,1.27
2026-06-01T12:24:30Z,38.44,36.8,19.71,0.11
2026-06-01T12:25:00Z,41.5,20.0,16.45,1.44
2026-06-01T12:25:30Z,37.94,20.0,22.61,0.0
2026-06-01T12:26:00Z,34.9,44.9,15.16,0.0
2026-06-01T12:26:30Z,37.73,36.4,16.75,0.0
2026-06-01T12:27:00Z,35.47,34.9,11.11,0.07
2026-06-01T12:27:30Z,38.06,62.2,18.16,0.0
2026-06-01T12:28:00Z,41.47,49.0,18.51,0.6
2026-06-01T12:28:30Z,36.15,31.0,7.87,0.0
2026-06-01T12:29:00Z,46.55,20.0,13.2,0.35
2026-06-01T12:29:30Z,39.0,53.4,34.06,0.71
2026-06-01T12:30:00Z,30.18,41.6,16.72,0.0
2026-06-01T12:30:30Z,43.02,39.3,14.54,0.67
2026-06-01T12:31:00Z,39.52,21.0,17.88,0.0
2026-06-01T12:31:30Z,35.59,20.0,25.63,0.0
2026-06-01T12:32:00Z,45.99,28.8,11.63,0.0
2026-06-01T12:32:30Z,42.04,86.0,29.55,0.0
2026-06-01T12:33:00Z,37.31,22.9,18.23,0.0
2026-06-01T12:33:30Z,36.21,67.8,18.71,0.24
2026-06-01T12:34:00Z,33.79,47.2,16.03,0.66
2026-06-01T12:34:30Z,39.69,36.8,19.32,0.0
2026-06-01T12:35:00Z,33.24,39.1,23.19,0.0
2026-06-01T12:35:30Z,37.22,20.0,13.76,0.0
2026-06-01T12:36:00Z,36.62,20.0,22.77,1.5
2026-06-01T12:36:30Z,38.0,36.4,22.83,1.35
2026-06-01T12:37:00Z,38.24,20.6,19.31,0.0
2026-06-01T12:37:30Z,39.76,21.8,22.44,0.0
2026-06-01T12:38:00Z,40.88,20.0,20.56,1.13
2026-06-01T12:38:30Z,34.22,30.8,24.87,0.0
2026-06-01T12:39:00Z,33.57,20.0,11.21,0.0
2026-06-01T12:39:30Z,37.29,23.5,29.06,0.0
2026-06-01T12:40:00Z,40.48,58.3,19.47,0.0
2026-06-01T12:40:30Z,34.7,58.8,14.71,0.0
2026-06-01T12:41:00Z,43.22,25.1,17.33,0.0
2026-06-01T12:41:30Z,38.45,68.0,9.78,0.0
2026-06-01T12:42:00Z,33.33,61.1,16.0,0.0
2026-06-01T12:42:30Z,38.86,23.6,26.41,0.0
2026-06-01T12:43:00Z,39.01,40.2,19.51,0.98
2026-06-01T12:43:30Z,38.21,20.0,16.31,1.42
2026-06-01T12:44:00Z,38.76,32.5,35.13,0.0
2026-06-01T12:44:30Z,35.89,20.0,17.88,1.23
2026-06-01T12:45:00Z,38.77,45.7,17.14,0.0
2026-06-01T12:45:30Z,40.09,36.9,32.11,0.0
2026-06-01T12:46:00Z,36.43,51.5,18.46,0.0
2026-06-01T12:46:30Z,38.86,30.9,21.09,0.31
2026-06-01T12:47:00Z,37.57,51.8,26.93,0.0
2026-06-01T12:47:30Z,36.04,39.5,32.01,0.24
2026-06-01T12:48:00Z,38.56,20.0,9.96,1.11
2026-06-01T12:48:30Z,37.53,23.9,17.52,0.0
2026-06-01T12:49:00Z,39.93,32.7,19.47,0.93
2026-06-01T12:49:30Z,38.79,38.4,30.07,0.82
2026-06-01T12:50:00Z,39.97,49.7,19.42,0.94
2026-06-01T12:50:30Z,31.68,45.2,12.28,0.0
2026-06-01T12:51:00Z,47.31,20.0,13.46,0.0
2026-06-01T12:51:30Z,33.66,43.7,19.81,1.5
2026-06-01T12:52:00Z,35.1,31.2,10.64,0.0
2026-06-01T12:52:30Z,41.56,42.3,20.19,0.86
2026-06-01T12:53:00Z,30.72,29.0,21.6,0.0
2026-06-01T12:53:30Z,43.73,20.0,23.83,1.44
2026-06-01T12:54:00Z,41.3,96.0,21.55,0.0
2026-06-01T12:54:30Z,38.3,55.7,24.79,0.51
2026-06-01T12:55:00Z,37.47,27.8,17.59,0.14
2026-06-01T12:55:30Z,34.91,29.8,32.16,0.94
2026-06-01T12:56:00Z,41.77,59.8,17.16,0.0
2026-06-01T12:56:30Z,32.67,26.1,18.69,0.0
2026-06-01T12:57:00Z,36.19,20.0,22.82,0.0
2026-06-01T12:57:30Z,40.68,25.5,13.99,0.26
2026-06-01T12:58:00Z,41.61,56.8,14.68,0.0
2026-06-01T12:58:30Z,39.41,45.9,9.69,0.0
2026-06-01T12:59:00Z,46.34,27.8,23.72,0.0
2026-06-01T12:59:30Z,43.41,20.0,25.74,0.45
2026-06-01T13:00:00Z,33.34,40.4,7.03,1.06
2026-06-01T13:00:30Z,34.45,37.9,17.79,0.48
2026-06-01T13:01:00Z,43.71,83.8,14.27,0.15
2026-06-01T13:01:30Z,37.55,27.5,18.57,0.85
2026-06-01T13:02:00Z,36.71,20.0,7.0,0.0
2026-06-01T13:02:30Z,35.12,20.0,21.41,0.0
2026-06-01T13:03:00Z,37.1,37.1,8.09,0.51
2026-06-01T13:03:30Z,40.66,30.9,29.74,0.0
2026-06-01T13:04:00Z,35.68,47.3,15.25,0.0
2026-06-01T13:04:30Z,36.01,27.2,16.27,0.0
2026-06-01T13:05:00Z,34.34,47.9,23.89,0.81
2026-06-01T13:05:30Z,39.47,40.6,27.13,0.16
2026-06-01T13:06:00Z,38.77,28.0,30.93,0.24
2026-06-01T13:06:30Z,46.85,22.9,18.08,0.0
2026-06-01T13:07:00Z,44.53,26.6,20.79,0.0
2026-06-01T13:07:30Z,39.43,22.6,27.88,1.3
2026-06-01T13:08:00Z,37.91,42.5,23.28,0.73
2026-06-01T13:08:30Z,40.31,22.2,18.78,0.0
2026-06-01T13:09:00Z,32.64,43.6,18.71,0.5
2026-06-01T13:09:30Z,31.46,33.1,16.59,0.88
2026-06-01T13:10:00Z,31.21,58.0,7.04,0.0
2026-06-01T13:10:30Z,36.81,20.0,15.67,0.0
2026-06-01T13:11:00Z,31.02,25.6,26.43,0.29
2026-06-01T13:11:30Z,48.9,21.2,23.08,0.57
2026-06-01T13:12:00Z,42.04,24.4,17.5,0.2
2026-06-01T13:12:30Z,31.74,45.2,13.35,0.0
2026-06-01T13:13:00Z,37.67,54.2,18.38,0.59
2026-06-01T13:13:30Z,39.53,26.2,19.76,0.11
2026-06-01T13:14:00Z,30.31,20.0,12.24,0.0
2026-06-01T13:14:30Z,42.9,20.0,26.96,0.14
2026-06-01T13:15:00Z,39.01,30.4,19.92,0.0
2026-06-01T13:15:30Z,34.28,20.0,14.78,1.5
2026-06-01T13:16:00Z,40.04,20.0,25.57,0.0
2026-06-01T13:16:30Z,43.41,38.0,14.19,0.0
2026-06-01T13:17:00Z,40.08,83.7,13.09,1.34
2026-06-01T13:17:30Z,30.23,20.0,12.51,0.43
2026-06-01T13:18:00Z,37.47,20.0,21.79,0.0
2026-06-01T13:18:30Z,38.07,37.8,21.42,1.5
2026-06-01T13:19:00Z,35.79,20.0,11.06,0.0
2026-06-01T13:19:30Z,34.18,20.0,16.6,0.9
2026-06-01T13:20:00Z,39.0,51.7,9.86,0.81
2026-06-01T13:20:30Z,36.62,20.0,9.31,1.5
2026-06-01T13:21:00Z,42.33,40.9,11.49,0.0
2026-06-01T13:21:30Z,36.51,29.7,9.91,0.0
2026-06-01T13:22:00Z,37.87,20.0,3.05,0.0
2026-06-01T13:22:30Z,34.28,51.1,12.3,0.0
2026-06-01T13:23:00Z,36.14,52.8,15.45,0.0
2026-06-01T13:23:30Z,31.23,20.0,33.93,0.0
2026-06-01T13:24:00Z,32.75,20.0,20.2,0.0
2026-06-01T13:24:30Z,38.09,43.5,23.95,1.18
2026-06-01T13:25:00Z,28.83,39.1,17.14,0.85
2026-06-01T13:25:30Z,36.42,20.0,21.73,0.0
2026-06-01T13:26:00Z,34.7,25.2,14.05,0.0
2026-06-01T13:26:30Z,30.63,61.3,27.74,0.13
2026-06-01T13:27:00Z,33.92,41.1,35.4,0.0
2026-06-01T13:27:30Z,31.13,66.3,33.18,0.0
2026-06-01T13:28:00Z,34.93,32.4,4.69,0.71
2026-06-01T13:28:30Z,39.69,20.3,18.53,0.0
2026-06-01T13:29:00Z,37.42,47.7,22.57,0.0
2026-06-01T13:29:30Z,29.99,27.9,16.24,0.0
2026-06-01T13:30:00Z,33.93,58.6,9.58,0.0
2026-06-01T13:30:30Z,34.43,40.6,12.05,1.44
2026-06-01T13:31:00Z,34.3,36.4,23.01,1.5
2026-06-01T13:31:30Z,40.14,20.0,19.99,0.0
2026-06-01T13:32:00Z,40.23,20.0,32.72,0.0
2026-06-01T13:32:30Z,39.09,25.9,2.01,0.49
2026-06-01T13:33:00Z,41.21,35.1,35.26,0.0
2026-06-01T13:33:30Z,37.64,49.5,17.9,0.95
2026-06-01T13:34:00Z,42.18,25.9,17.88,1.14
2026-06-01T13:34:30Z,39.33,20.0,16.97,1.01
2026-06-01T13:35:00Z,32.91,34.3,24.96,0.0
2026-06-01T13:35:30Z,33.86,23.9,10.25,0.0
2026-06-01T13:36:00Z,37.19,20.0,19.68,0.0
2026-06-01T13:36:30Z,29.79,35.1,18.0,0.0
2026-06-01T13:37:00Z,30.1,49.6,18.73,0.06
2026-06-01T13:37:30Z,35.05,80.7,29.07,0.29
2026-06-01T13:38:00Z,39.15,20.0,20.5,0.29
2026-06-01T13:38:30Z,40.01,40.9,2.0,0.0
2026-06-01T13:39:00Z,34.73,20.0,21.56,1.47
2026-06-01T13:39:30Z,30.49,36.8,16.45,0.2
2026-06-01T13:40:00Z,34.43,34.6,40.54,0.0
2026-06-01T13:40:30Z,32.47,51.9,14.57,0.0
2026-06-01T13:41:00Z,31.5,71.0,25.46,1.03
2026-06-01T13:41:30Z,37.56,47.6,11.8,0.88
2026-06-01T13:42:00Z,32.72,52.2,18.76,0.39
2026-06-01T13:42:30Z,32.85,20.0,23.54,0.91
2026-06-01T13:43:00Z,38.19,28.8,21.42,0.61
2026-06-01T13:43:30Z,30.31,42.1,24.49,0.97
2026-06-01T13:44:00Z,35.45,23.7,26.82,1.23
2026-06-01T13:44:30Z,35.09,20.0,24.55,1.12
2026-06-01T13:45:00Z,35.06,32.5,24.0,0.0
2026-06-01T13:45:30Z,36.65,24.9,12.36,0.0
2026-06-01T13:46:00Z,34.15,58.5,10.28,1.18
2026-06-01T13:46:30Z,29.03,74.9,11.24,0.49
2026-06-01T13:47:00Z,38.45,52.1,29.1,0.0
2026-06-01T13:47:30Z,35.82,46.1,40.78,0.79
2026-06-01T13:48:00Z,30.87,29.3,23.47,1.47
2026-06-01T13:48:30Z,35.83,60.8,22.32,0.0
2026-06-01T13:49:00Z,35.81,20.0,21.66,0.0
2026-06-01T13:49:30Z,33.03,78.7,14.3,0.0
2026-06-01T13:50:00Z,36.44,60.2,11.66,0.0
2026-06-01T13:50:30Z,24.05,33.1,28.16,0.0
2026-06-01T13:51:00Z,32.95,23.1,18.69,0.13
2026-06-01T13:51:30Z,30.03,33.5,26.9,0.0
2026-06-01T13:52:00Z,32.84,32.5,5.92,0.0
2026-06-01T13:52:30Z,35.8,24.9,30.47,1.4
2026-06-01T13:53:00Z,31.8,63.4,14.49,0.0
2026-06-01T13:53:30Z,38.67,20.0,25.61,0.0
2026-06-01T13:54:00Z,36.82,58.6,15.3,0.0
2026-06-01T13:54:30Z,36.49,54.1,20.15,0.0
2026-06-01T13:55:00Z,30.19,31.3,23.26,0.0
2026-06-01T13:55:30Z,36.98,50.9,19.89,0.0
2026-06-01T13:56:00Z,29.25,20.0,4.43,0.0
2026-06-01T13:56:30Z,34.55,54.7,17.54,0.0
2026-06-01T13:57:00Z,23.71,20.0,23.74,0.0
2026-06-01T13:57:30Z,30.71,29.1,24.53,0.92
2026-06-01T13:58:00Z,35.93,42.2,23.31,0.55
2026-06-01T13:58:30Z,33.66,41.4,20.26,0.74
2026-06-01T13:59:00Z,33.04,52.2,32.63,0.0
2026-06-01T13:59:30Z,35.8,43.4,21.25,0.0
2026-06-01T14:00:00Z,35.48,20.0,28.85,1.08
2026-06-01T14:00:30Z,31.91,31.1,16.51,0.86
2026-06-01T14:01:00Z,37.96,66.9,24.16,0.0
2026-06-01T14:01:30Z,38.01,51.1,8.74,1.4
2026-06-01T14:02:00Z,33.53,31.1,26.05,0.27
2026-06-01T14:02:30Z,37.28,44.9,21.87,0.0
2026-06-01T14:03:00Z,36.72,40.5,16.51,0.74
2026-06-01T14:03:30Z,36.8,20.0,26.86,0.0
2026-06-01T14:04:00Z,36.52,55.6,32.62,0.57
2026-06-01T14:04:30Z,29.82,54.7,19.5,0.76
2026-06-01T14:05:00Z,34.2,36.9,19.74,0.0
2026-06-01T14:05:30Z,34.88,38.9,27.22,0.0
2026-06-01T14:06:00Z,32.96,32.4,11.57,0.27
2026-06-01T14:06:30Z,36.46,23.7,18.41,1.5
2026-06-01T14:07:00Z,32.65,82.0,23.03,0.0
2026-06-01T14:07:30Z,25.38,53.9,25.48,0.0
2026-06-01T14:08:00Z,38.97,39.9,22.3,0.0
2026-06-01T14:08:30Z,30.26,31.1,13.3,1.5
2026-06-01T14:09:00Z,29.73,49.5,18.98,0.4
2026-06-01T14:09:30Z,32.49,48.8,24.94,1.35
2026-06-01T14:10:00Z,34.23,24.0,24.02,0.0
2026-06-01T14:10:30Z,30.55,20.0,22.45,0.0
2026-06-01T14:11:00Z,33.52,39.9,18.03,0.0
2026-06-01T14:11:30Z,34.54,20.0,22.22,1.46
2026-06-01T14:12:00Z,39.68,62.7,9.82,1.21
2026-06-01T14:12:30Z,26.98,20.0,21.18,0.32
2026-06-01T14:13:00Z,38.45,47.8,16.17,0.0
2026-06-01T14:13:30Z,30.13,20.0,26.91,0.31
2026-06-01T14:14:00Z,42.87,20.0,16.58,0.41
2026-06-01T14:14:30Z,38.09,37.0,14.25,0.0
2026-06-01T14:15:00Z,34.55,58.9,34.66,0.0
2026-06-01T14:15:30Z,31.66,52.0,16.58,0.93
2026-06-01T14:16:00Z,28.49,35.4,15.61,0.34
2026-06-01T14:16:30Z,36.77,48.7,36.94,1.39
2026-06-01T14:17:00Z,32.79,20.0,16.68,0.0
2026-06-01T14:17:30Z,34.17,41.7,17.54,0.95
2026-06-01T14:18:00Z,27.49,20.0,21.46,1.26
2026-06-01T14:18:30Z,32.72,20.0,14.33,0.08
2026-06-01T14:19:00Z,32.29,37.9,30.82,0.07
2026-06-01T14:19:30Z,27.43,20.0,19.82,0.0
2026-06-01T14:20:00Z,30.83,55.1,12.49,0.0
2026-06-01T14:20:30Z,31.45,56.7,22.99,0.0
2026-06-01T14:21:00Z,35.31,28.2,11.3,0.98
2026-06-01T14:21:30Z,29.78,40.5,2.0,1.34
2026-06-01T14:22:00Z,29.35,39.5,21.41,0.26
2026-06-01T14:22:30Z,30.93,20.0,23.73,0.03
2026-06-01T14:23:00Z,33.55,40.8,28.63,0.0
2026-06-01T14:23:30Z,30.9,68.8,17.31,0.0
2026-06-01T14:24:00Z,33.38,36.6,19.69,0.0
2026-06-01T14:24:30Z,32.23,56.1,18.39,1.28
2026-06-01T14:25:00Z,37.43,52.5,28.79,0.96
2026-06-01T14:25:30Z,31.41,45.6,2.89,0.0
2026-06-01T14:26:00Z,34.9,46.2,35.62,0.0
2026-06-01T14:26:30Z,36.86,71.7,21.42,0.84
2026-06-01T14:27:00Z,33.7,20.0,23.9,0.0
2026-06-01T14:27:30Z,32.01,24.9,19.19,0.0
2026-06-01T14:28:00Z,35.66,20.0,17.21,0.0
2026-06-01T14:28:30Z,36.75,36.6,15.38,0.0
2026-06-01T14:29:00Z,34.42,40.4,22.37,1.5
2026-06-01T14:29:30Z,38.19,35.0,17.48,0.0
2026-06-01T14:30:00Z,36.31,33.2,19.2,0.05
2026-06-01T14:30:30Z,38.1,65.4,24.52,0.49
2026-06-01T14:31:00Z,27.64,44.3,18.25,0.53
2026-06-01T14:31:30Z,30.4,39.6,19.27,1.5
2026-06-01T14:32:00Z,38.12,24.6,17.4,1.5
2026-06-01T14:32:30Z,31.96,52.9,27.7,0.0
2026-06-01T14:33:00Z,25.79,53.6,21.68,0.74
2026-06-01T14:33:30Z,34.87,20.0,23.07,1.44
2026-06-01T14:34:00Z,34.77,20.0,14.3,0.43
2026-06-01T14:34:30Z,29.97,36.4,7.92,0.0
2026-06-01T14:35:00Z,35.78,30.9,13.7,1.19
2026-06-01T14:35:30Z,35.06,42.9,14.68,0.83
2026-06-01T14:36:00Z,37.01,40.1,11.76,0.6
2026-06-01T14:36:30Z,41.79,20.0,13.85,1.5
2026-06-01T14:37:00Z,32.11,31.2,24.21,0.0
2026-06-01T14:37:30Z,34.45,64.4,4.28,0.0
2026-06-01T14:38:00Z,29.57,36.7,24.4,1.03
2026-06-01T14:38:30Z,31.69,24.9,11.42,0.0
2026-06-01T14:39:00Z,35.84,24.5,15.98,0.0
2026-06-01T14:39:30Z,31.79,76.0,21.2,0.35
2026-06-01T14:40:00Z,38.74,24.7,12.94,0.91
2026-06-01T14:40:30Z,31.56,30.7,24.39,0.0
2026-06-01T14:41:00Z,36.28,20.0,15.9,0.0
2026-06-01T14:41:30Z,32.78,31.2,22.03,0.72
2026-06-01T14:42:00Z,31.61,70.4,17.79,0.08
2026-06-01T14:42:30Z,35.14,38.0,19.73,0.0
2026-06-01T14:43:00Z,30.16,20.0,8.61,0.0
2026-06-01T14:43:30Z,33.93,20.0,21.57,0.0
2026-06-01T14:44:00Z,34.83,23.8,29.9,0.26
2026-06-01T14:44:30Z,28.91,20.6,14.16,0.0
2026-06-01T14:45:00Z,30.85,32.1,23.41,0.32
2026-06-01T14:45:30Z,38.38,76.9,24.95,0.0
2026-06-01T14:46:00Z,41.26,20.0,22.0,0.69
2026-06-01T14:46:30Z,34.47,37.4,22.5,0.0
2026-06-01T14:47:00Z,38.39,27.7,25.07,0.88
2026-06-01T14:47:30Z,30.54,43.3,21.48,0.0
2026-06-01T14:48:00Z,36.53,47.9,19.59,0.14
2026-06-01T14:48:30Z,36.09,32.5,15.83,1.3
2026-06-01T14:49:00Z,26.77,43.8,11.96,1.37
2026-06-01T14:49:30Z,34.01,20.0,20.84,0.86
2026-06-01T14:50:00Z,34.09,20.0,9.56,0.0
2026-06-01T14:50:30Z,30.63,57.0,5.31,0.83
2026-06-01T14:51:00Z,40.26,20.0,22.78,0.0
2026-06-01T14:51:30Z,36.87,26.2,23.74,0.55
2026-06-01T14:52:00Z,36.67,82.2,20.72,1.5
2026-06-01T14:52:30Z,28.2,56.5,26.8,0.0
2026-06-01T14:53:00Z,30.89,20.0,20.5,0.0
2026-06-01T14:53:30Z,38.61,34.0,8.28,1.5
2026-06-01T14:54:00Z,37.19,50.1,23.98,1.5
2026-06-01T14:54:30Z,38.18,36.5,20.63,0.0
2026-06-01T14:55:00Z,28.71,34.8,17.05,0.0
2026-06-01T14:55:30Z,31.53,20.5,30.13,0.0
2026-06-01T14:56:00Z,28.79,26.1,10.94,0.0
2026-06-01T14:56:30Z,25.82,26.8,9.39,0.23
2026-06-01T14:57:00Z,35.8,48.6,20.64,0.0
2026-06-01T14:57:30Z,23.23,36.3,12.71,0.74
2026-06-01T14:58:00Z,38.55,52.7,17.24,0.0
2026-06-01T14:58:30Z,44.3,55.2,16.56,0.0
2026-06-01T14:59:00Z,26.15,23.4,12.84,1.1
2026-06-01T14:59:30Z,36.22,27.1,16.27,0.0
2026-06-01T15:00:00Z,39.74,22.7,5.2,0.0
2026-06-01T15:00:30Z,32.93,20.0,19.61,0.23
2026-06-01T15:01:00Z,34.51,40.2,24.7,0.0
2026-06-01T15:01:30Z,34.16,67.0,20.05,0.0
2026-06-01T15:02:00Z,34.25,23.9,15.83,0.34
2026-06-01T15:02:30Z,27.18,20.0,14.82,0.0
2026-06-01T15:03:00Z,37.78,24.7,31.07,0.0
2026-06-01T15:03:30Z,30.41,26.3,18.76,0.0
2026-06-01T15:04:00Z,43.74,20.4,30.61,0.0
2026-06-01T15:04:30Z,30.64,49.2,22.08,0.84
2026-06-01T15:05:00Z,36.35,20.0,18.94,0.0
2026-06-01T15:05:30Z,37.16,25.8,19.13,0.0
2026-06-01T15:06:00Z,39.36,41.0,36.15,0.0
2026-06-01T15:06:30Z,30.32,20.0,20.87,0.0
2026-06-01T15:07:00Z,30.54,20.0,11.66,1.13
2026-06-01T15:07:30Z,32.26,32.6,15.08,0.0
2026-06-01T15:08:00Z,28.33,26.5,24.62,1.39
2026-06-01T15:08:30Z,31.34,42.2,11.03,1.45
2026-06-01T15:09:00Z,32.18,66.9,22.28,0.39
2026-06-01T15:09:30Z,40.4,29.1,31.62,0.0
2026-06-01T15:10:00Z,31.85,25.5,11.06,0.0
2026-06-01T15:10:30Z,34.84,22.3,20.07,0.57
2026-06-01T15:11:00Z,35.11,20.0,20.43,1.5
2026-06-01T15:11:30Z,34.71,20.0,15.73,0.0
2026-06-01T15:12:00Z,32.26,69.1,20.65,0.12
2026-06-01T15:12:30Z,35.26,20.0,15.85,0.0
2026-06-01T15:13:00Z,38.32,26.6,24.58,1.24
2026-06-01T15:13:30Z,34.94,20.0,27.48,0.0
2026-06-01T15:14:00Z,41.76,20.0,8.74,0.94
2026-06-01T15:14:30Z,33.82,25.4,30.55,0.0
2026-06-01T15:15:00Z,41.06,34.8,22.68,0.0
2026-06-01T15:15:30Z,33.24,43.4,20.51,0.45
2026-06-01T15:16:00Z,39.12,45.8,24.82,0.0
2026-06-01T15:16:30Z,37.55,20.0,16.08,0.03
2026-06-01T15:17:00Z,37.31,61.3,12.09,0.42
2026-06-01T15:17:30Z,36.85,33.5,16.51,0.1
2026-06-01T15:18:00Z,36.78,33.8,24.28,0.0
2026-06-01T15:18:30Z,35.5,71.7,15.43,0.81
2026-06-01T15:19:00Z,28.84,40.7,4.33,0.82
2026-06-01T15:19:30Z,37.91,50.0,14.35,0.74
2026-06-01T15:20:00Z,33.37,20.0,10.97,0.0
2026-06-01T15:20:30Z,34.33,25.6,13.33,0.0
2026-06-01T15:21:00Z,33.9,20.0,22.37,0.0
2026-06-01T15:21:30Z,32.43,34.9,16.54,1.4
2026-06-01T15:22:00Z,38.23,57.9,23.84,1.48
2026-06-01T15:22:30Z,30.5,20.0,20.4,1.38
2026-06-01T15:23:00Z,32.0,34.5,4.61,1.5
2026-06-01T15:23:30Z,30.0,69.7,15.47,0.0
2026-06-01T15:24:00Z,32.17,58.3,17.55,0.29
2026-06-01T15:24:30Z,35.67,79.4,16.88,0.57
2026-06-01T15:25:00Z,32.39,43.7,10.07,0.0
2026-06-01T15:25:30Z,33.09,56.3,17.38,0.0
2026-06-01T15:26:00Z,26.13,25.9,9.51,0.0
2026-06-01T15:26:30Z,32.54,46.3,15.84,1.23
2026-06-01T15:27:00Z,27.38,50.4,18.6,0.81
2026-06-01T15:27:30Z,29.48,20.0,12.24,0.33
2026-06-01T15:28:00Z,31.87,27.5,24.14,1.5
2026-06-01T15:28:30Z,30.32,47.0,23.67,0.18
